ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,flow_velocity,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,entry_price,stop_price,target_1,rr_ratio
UVIX,SHORT,0.3562011904154594,3.562011904154594,0.0,2.1372,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,1.139134560564008,2.0,1.0,0.0,0.0,0.000378,0.0,0.009024274322494932,,4.329672,0.0,0.0,0.0,0.467479,0.0,0.68,0.0,0.0,0.0,0.0,,,,
XOP,SHORT,0.3425,3.4250000000000003,0.0,2.055,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,17.818325027565617,2.0,1.0,0.05612199791242793,4.6e-05,9.4e-05,1.5116474194005365,26.93502504595956,0.265591,4.44,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
VIAV,SHORT,0.3293139839069671,3.2931398390696707,0.0,1.9759,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.000968,0.0,800.6312458102793,,5.050505,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,,,,
TEM,SHORT,0.3228550991779582,3.228550991779582,4.9,4.5643,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",7.4,NEGATIVE,bounce_and_fail,-1778352.67,,60.0,45.0,24.38,6.71,160354.0,110378.0,0.688,87011.0,51616.0,132105.0,447.83658620817545,4.0,1.0,1.037839925285131e-05,0.000353,0.000801,0.007174244168583265,230.42230931750703,1.319239,0.373733,1.0,0.0,0.0,0.01815,2.2,0.49,0.09,1.0,1.05,0.06,,,,
ISRG,SHORT,0.30363152650072195,3.0363152650072194,5.83,4.7672,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",7.5,NEUTRAL,ema_rally,,,520.0,440.0,10.58,6.43,40355.0,42369.0,1.05,19071.0,26244.0,37409.0,2518.031665094278,4.0,1.0,0.45168734030554997,0.000284,0.00061,547.6953018223877,1212.5540234355292,0.517272,0.430888,0.0,1.0,0.001036,1.9e-05,2.19,0.4,0.18,1.2,1.82,0.04,,,,
GDX,SHORT,0.287190133733493,2.87190133733493,0.0,1.7231,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,4.453375640516117,2.0,1.0,0.0,0.0,0.00047,0.0,3995.282595356295,0.021891,0.507416,0.0,1.0,0.0,0.100941,0.0,0.0,0.0,0.0,0.0,0.0,,,,
COST,SHORT,0.27485655674052895,2.7485655674052896,3.05,3.5493,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended","confirmation_volume, room_to_target, trend_aligned",6.3,NEUTRAL,ema_rally,,,1000.0,800.0,2.39,18.09,88891.0,90200.0,1.015,51390.0,43430.0,84271.0,120.16744542514338,6.0,1.0,53.807882659965706,0.000123,0.000201,89.46797114682602,1.6627298218034554,0.085028,0.352355,1.0,1.0,0.007539,0.437881,0.0,0.72,0.08,1.2,1.05,0.0,,,,
UVXY,LONG,0.33665037563678707,3.366503756367871,5.61,4.8263,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",7.3,NEUTRAL,ema_pullback,,,75.0,35.0,47.22,31.3,135686.0,71411.0,0.526,117840.0,59472.0,29785.0,23221.151662715853,3.0,1.0,99.0,0.00049,4.8e-05,27.36935657015743,0.001195672187102914,1.288506,0.018011,1.0,0.0,0.014452,0.0,2.55,0.63,0.0,1.2,0.98,0.25,,,,
WULF,SHORT,0.6278485660740385,6.278485660740385,0.0,3.7671,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.30549724413939283,12.0,1.0,0.2139409401708015,0.000659,0.003257,95299.152881123,148482.02624680768,0.5645,0.45915,1.0,7.0,0.634286,0.307717,0.0,0.84,0.0,0.0,0.0,0.0,,,,
CMG,SHORT,0.5613463102962857,5.613463102962857,4.76,6.0347,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",9.0,NEGATIVE,bounce_and_fail,-18990974.22,,40.0,27.5,21.27,16.63,386655.0,415715.0,1.075,138072.0,278396.0,385902.0,223007.86733199088,5.0,1.0,1.7599686377399104e-08,0.000425,0.000941,0.0009187495401025271,13050.652159380988,460.269231,28.251065,0.0,2.0,0.0,0.001274,2.11,0.34,0.01,1.0,1.27,0.04,,,,
ALAB,SHORT,0.4079887478084649,4.079887478084649,5.06,4.6979,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,5.7,NEUTRAL,ema_rally,,,130.0,80.0,6.33,34.57,105346.0,93831.0,0.891,69116.0,43456.0,86605.0,24.68592089467431,3.0,1.0,0.0,0.0,0.000722,0.0,0.40311155641369306,,1.591286,0.0,1.0,0.0,0.29936,1.55,0.85,0.44,1.2,0.98,0.05,,,,
U,SHORT,0.3687440173567736,3.687440173567736,5.9,5.0737,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",7.3,NEGATIVE,ema_rally,-87150.79,18.05,40.0,15.0,121.36,16.99,365851.0,195698.0,0.535,165454.0,151866.0,244229.0,1645206.9911253555,2.0,1.0,0.0,0.0,0.000616,0.0,33189.05826209954,,0.430388,0.0,0.0,0.0,1e-06,2.28,0.3,0.16,1.2,1.93,0.03,,,,
XLI,SHORT,0.3598623464542209,3.598623464542209,6.37,5.5303,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,9.1,NEGATIVE,trend_continuation,-2377978.67,,185.0,145.0,13.09,11.36,89739.0,460558.0,5.132,82325.0,402930.0,65042.0,2.2435310720204815,4.0,1.0,0.22095453977464227,1.4e-05,8.1e-05,10.242351437089681,15.451672317657353,0.10819,74.277197,0.0,1.0,0.0,0.428664,2.22,0.37,0.87,1.4,1.05,0.46,,,,
DLTR,LONG,0.32249979618486807,3.224997961848681,0.0,1.935,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,98614.87232855799,5.0,1.0,0.04173767871966163,0.000531,0.000179,0.18523569068825702,17.752371130404708,0.521785,0.135496,1.0,0.0,0.000711,0.0,0.0,0.35,0.0,0.0,0.0,0.0,,,,
AEIS,SHORT,0.5103118576196739,5.103118576196739,0.0,3.0619,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,11.608018231266223,2.0,1.0,0.0,0.0,0.003508,0.0,0.030260541438745275,,2.061561,0.0,0.0,0.0,0.041295,0.0,0.2,0.0,0.0,0.0,0.0,,,,
SOFI,SHORT,0.39163836334673935,3.9163836334673934,6.23,4.7272,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,4.5,POSITIVE,trend_continuation,8217439.06,16.88,20.0,15.0,18.48,11.14,2638522.0,1574771.0,0.597,1279315.0,934802.0,1999176.0,0.0,1.0,1.0,0.0,0.0,0.000243,0.0,312646.71030796814,,3.280097,0.0,0.0,0.0,0.0,2.62,0.36,0.0,1.4,1.49,0.36,,,,
VSAT,LONG,0.5933333333333333,5.933333333333333,4.69,5.8337,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",7.3,NEUTRAL,ema_pullback,,,70.0,36.0,44.69,25.59,47799.0,6142.0,0.128,29078.0,15964.0,8899.0,27.502740993889613,5.0,1.0,99.0,0.01295,0.003782,1.2058974560552076,0.007834208999360466,21.275862,0.52014,0.0,0.0,0.030581,0.54711,1.86,0.85,0.0,1.2,0.7,0.09,,,,
MSTR,SHORT,0.31284262929251416,3.1284262929251416,6.29,4.3512,watchlist_reeval_failed,"momentum_aligned, not_extended, resistance_ema_confluence, room_to_target, trend_aligned",confirmation_volume,4.5,POSITIVE,resistance_ema_confluence,11980088.07,136.25,140.0,5.0,2.73,96.33,1191217.0,1100808.0,0.924,845419.0,539085.0,907521.0,2.312125879859373,4.0,1.0,0.21729426663912912,1.5e-05,7.6e-05,40840.71970101485,62650.40235175797,0.071956,0.22097,0.0,0.0,0.0,0.564591,1.52,0.87,0.59,1.6,1.5,0.22,,,,
CORZ,LONG,0.5800000000000001,5.800000000000001,0.0,3.48,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,25586.098626870564,3.0,1.0,7.816744667354627e-05,0.009263,0.000429,2.630335946400842,16825.008736603715,15.649452,0.149878,0.0,2.0,0.0,1.7e-05,0.0,0.92,0.0,0.0,0.0,0.0,,,,
CLS,SHORT,0.7342286285714286,7.342286285714286,3.12,6.0871,watchlist_reeval_failed,"confirmation_volume, not_extended, resistance_ema_confluence, room_to_target","momentum_aligned, trend_aligned",7.4,NEUTRAL,resistance_ema_confluence,,,300.0,175.0,1.32,40.9,46547.0,48675.0,1.046,34607.0,35953.0,24662.0,19.643502847023395,14.0,1.0,0.0,0.0,0.005841,0.0,0.07515140100884435,,2.99187,0.0,1.0,0.0,0.41103,0.0,0.49,0.37,1.6,0.23,0.43,,,,
IWM,SHORT,0.4277733363491365,4.277733363491365,5.16,5.1069,watchlist_reeval_failed,"confirmation_volume, ema_rally, not_extended, trend_aligned","momentum_aligned, room_to_target",7.1,NEGATIVE,ema_rally,-158705330.76,,260.0,240.0,4.62,3.42,2603981.0,6437238.0,2.472,3041222.0,2259833.0,3740164.0,4.046563313442205,6.0,1.0,0.1081626429581339,2.3e-05,0.000219,137553.65394214,635864.8891160248,0.272643,0.185492,1.0,1.0,0.452298,0.229282,2.36,0.71,0.02,1.2,0.52,0.36,,,,
TERN,SHORT,0.36207895820983005,3.6207895820983005,0.0,2.1725,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,1030.7945113525504,2.0,1.0,0.0,0.0,0.00168,0.0,0.07007290733666495,,0.090372,0.0,0.0,0.0,0.000969,0.0,0.29,0.0,0.0,0.0,0.0,,,,
SMCI,LONG,0.4075173481630022,4.0751734816300225,0.0,2.4451,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,2.0341533186998877,5.0,1.0,3.3188792065768427,0.000304,8.9e-05,49320.01680439252,59441.77384540869,1.064861,0.499783,1.0,0.0,0.598894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
SPXU,LONG,0.39131947024317537,3.9131947024317535,6.26,5.1946,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,6.8,NEUTRAL,trend_continuation,,,70.0,45.0,24.27,20.11,28710.0,20024.0,0.697,32073.0,12653.0,4008.0,0.0,1.0,1.0,99.0,0.0003,0.0,108989.9580804367,0.0,125.333333,,1.0,0.0,0.0,0.0,2.59,0.31,0.26,1.4,1.1,0.6,,,,
ALGN,LONG,0.3481306186907007,3.481306186907007,6.12,4.9167,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,6.7,NEUTRAL,retest_and_confirm,,,200.0,170.0,11.07,5.59,14316.0,15198.0,1.062,5843.0,6172.0,17499.0,0.0,1.0,1.0,99.0,0.000255,0.0,47262.9297868334,0.0,40.333333,,1.0,0.0,0.0,0.0,1.88,0.77,0.44,1.4,1.64,0.0,,,,
APH,SHORT,0.5430865391349478,5.430865391349478,4.62,5.8014,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",8.5,NEUTRAL,ema_rally,,,150.0,95.0,15.0,27.16,50359.0,80766.0,1.604,50375.0,54511.0,26239.0,33.416530240368694,20.0,1.0,0.028287980437382003,0.000711,0.001677,0.05826156465441836,0.6865290929644788,1.221607,1.302033,1.0,0.0,0.335458,0.468888,1.68,0.68,0.0,1.2,1.04,0.02,,,,
LULU,SHORT,0.47246346341992773,4.724634634199277,5.07,5.3233,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,7.2,NEGATIVE,retest_and_confirm,-16681361.85,,200.0,160.0,22.01,2.39,174527.0,161409.0,0.925,77394.0,87188.0,171354.0,0.0,1.0,0.7,0.0,0.0,0.00119,0.0,580291.7957690659,,5.595238,0.0,0.0,0.0,0.0,1.84,0.69,0.27,1.4,0.87,0.0,,,,
CIFR,SHORT,0.3727783247472141,3.727783247472141,5.41,4.3669,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,4.4,POSITIVE,retest_and_confirm,1609009.05,14.58,22.0,12.0,51.1,17.58,637176.0,361818.0,0.568,258307.0,166801.0,573886.0,0.38786547958763645,2.0,1.0,0.0,0.0,0.000975,0.0,47.45555976695256,,6.259311,0.0,0.0,0.0,0.279469,1.54,0.89,0.32,1.4,0.93,0.32,,,,
UAL,SHORT,0.35441096935034017,3.5441096935034015,5.51,4.8451,watchlist_reeval_failed,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",none,7.1,NEGATIVE,ema_rally,-6120492.55,93.55,105.0,80.0,12.25,14.48,399836.0,199210.0,0.498,311402.0,151580.0,136064.0,5.118099741283184,6.0,1.0,0.1007255870780652,7.4e-05,0.000616,13.115163272925857,26.04137370330983,0.125173,0.132423,0.0,0.0,0.0,0.416818,2.02,0.77,0.4,1.2,0.75,0.38,,,,
SNDK,SHORT,0.33441153453422595,3.3441153453422596,0.0,2.0065,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,1.2117169374766872,4.0,1.0,0.0,0.0,3.5e-05,0.0,101334.72596704628,,0.994577,0.0,1.0,0.0,0.483272,0.0,0.7,0.0,0.0,0.0,0.0,,,,
ABNB,SHORT,0.3165096039843659,3.165096039843659,0.0,1.8991,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,729.8615432211374,3.0,1.0,0.0,0.0,0.000583,0.0,0.07120606917472895,,0.531545,0.0,0.0,0.0,0.284027,0.0,1.0,0.0,0.0,0.0,0.0,,,,
CIEN,LONG,0.6669416041136974,6.669416041136974,0.0,4.0016,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,4565439.045355736,4.0,1.0,99.0,0.0011,0.0,181853.52194803936,0.0,4.15161,,1.0,0.0,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
VST,LONG,0.6175344427579965,6.175344427579965,0.0,3.7052,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,1150942.628930925,8.0,1.0,99.0,0.001034,0.000132,34335.94375600772,0.08955792913802262,2.476883,0.646526,0.0,1.0,0.472882,0.0,0.0,0.47,0.0,0.0,0.0,0.0,,,,
IONQ,LONG,0.39271022289685464,3.9271022289685464,0.0,2.3563,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,1.0,1.0,99.0,0.002328,0.0,17.70017113370471,0.0,6.343434,,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,,,,
IWM,LONG,0.36409604369398707,3.6409604369398707,0.0,2.1846,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,3.0033062541590447,3.0,1.0,99.0,2.5e-05,0.0,101454.90128413832,0.0,0.284039,0.054478,0.0,0.0,0.5904,0.0,0.0,0.71,0.0,0.0,0.0,0.0,,,,
SMR,LONG,0.34554852195474717,3.4554852195474717,0.0,2.0733,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,2.6285310182699626,2.0,1.0,99.0,0.000677,0.0,0.06980952891008381,0.0,1.350179,,0.0,0.0,0.275594,0.0,0.0,0.33,0.0,0.0,0.0,0.0,,,,
SCHW,LONG,0.3304332861537683,3.3043328615376835,0.0,1.9826,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,6606.124553965916,4.0,1.0,2.714176722997267,0.000315,0.0001,36431.04402955113,13422.502566200003,0.378147,9.371463,0.0,2.0,2e-06,0.000558,0.0,0.68,0.0,0.0,0.0,0.0,,,,
CRK,LONG,0.32747814948069703,3.2747814948069704,5.53,4.8564,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, support_ema_confluence, trend_aligned",room_to_target,7.8,NEUTRAL,support_ema_confluence,,,25.0,8.0,17.48,62.41,53666.0,22177.0,0.413,6895.0,32283.0,36665.0,15.807369130724153,2.0,1.0,0.12652326794296717,0.001243,0.000621,0.04146268687543846,0.32770799829584374,0.507968,0.190824,0.0,0.0,0.0,0.0,1.56,0.77,0.05,1.6,1.0,0.54,,,,
ASST,LONG,0.3236934540712321,3.2369345407123213,0.0,1.9422,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,1.0,1.0,99.0,0.000893,0.0,0.0015176455647148883,0.0,8.87037,,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,,,,
MU,SHORT,0.3793774390216253,3.793774390216253,0.0,2.2763,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,10.79142782411303,5.0,1.0,0.10034342937397588,3e-06,2.9e-05,40394.53901858123,100640.71775948684,0.060386,0.16902,1.0,0.0,0.0,0.62226,0.0,0.56,0.0,0.0,0.0,0.0,,,,
CRWV,SHORT,0.330086973349241,3.3008697334924095,5.8,5.1704,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",none,8.9,NEGATIVE,retest_and_confirm,-19002780.78,,150.0,70.0,85.05,13.64,827980.0,859787.0,1.038,527245.0,592048.0,568474.0,0.7842515654323821,2.0,1.0,0.39212578271619103,2.3e-05,8.7e-05,44079.91402401183,112412.68992484373,2.216216,2.492188,0.0,0.0,0.0,0.0,1.53,0.88,0.47,1.4,1.1,0.42,,,,
JLL,SHORT,0.31976117131085124,3.1976117131085124,6.34,5.0608,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,7.8,NEUTRAL,ema_rally,,,330.0,280.0,10.97,5.85,576.0,1684.0,2.924,101.0,1505.0,654.0,0.0,1.0,1.0,0.0,0.0,0.000212,0.0,30059.11043310786,,8.25,0.0,1.0,0.0,0.0,2.09,0.74,1.0,1.2,1.3,0.0,,,,
CBRE,SHORT,0.31392301483650564,3.1392301483650566,5.81,4.0926,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,3.9,NEUTRAL,ema_rally,,,150.0,130.0,11.89,3.03,6242.0,3954.0,0.633,3004.0,2775.0,4417.0,0.0,1.0,1.0,0.0,0.0,0.000139,0.0,43188.15098322106,,317.0,0.0,1.0,0.0,0.0,2.58,0.56,0.47,1.2,1.0,0.0,,,,
OXY,LONG,0.582011594106492,5.82011594106492,0.0,3.4921,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,442.36819043559234,29.0,1.0,3.5577142185031976,0.005699,0.000187,6670.320410384384,25311.005890201814,0.396722,0.358177,0.0,0.0,0.384099,0.000759,0.0,0.0,0.0,0.0,0.0,0.0,,,,
TRP,LONG,0.45939977212239846,4.593997721223984,6.2,5.557,watchlist_reeval_failed,"momentum_aligned, not_extended, support_ema_confluence, trend_aligned","confirmation_volume, room_to_target",7.0,NEUTRAL,support_ema_confluence,,,67.5,60.0,4.18,7.39,13922.0,4382.0,0.315,3694.0,9972.0,4638.0,1.5029026822439449,2.0,1.0,99.0,0.00148,0.0,1.587994863944063,0.0,10.714286,,0.0,0.0,0.399536,0.0,2.16,0.44,0.06,1.6,1.85,0.08,,,,
GLD,LONG,0.39146984496298093,3.9146984496298094,0.0,2.3488,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,31.95345927037445,3.0,1.0,99.0,0.000167,0.0,332340.7149609065,0.0,0.352185,,1.0,0.0,0.080063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
BE,SHORT,0.70759554,7.0759554,5.95,6.983,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, structural_breakdown",trend_aligned,8.3,NEGATIVE,structural_breakdown,-5329606.0,142.22,200.0,80.0,40.64,43.75,326286.0,279712.0,0.857,148526.0,234477.0,222995.0,7314.335588705612,12.0,1.0,0.03832814882156635,0.000459,0.007448,43837.67493096836,816961.5781984442,1.052437,1.293259,0.0,0.0,0.563687,0.010719,0.0,0.81,1.0,2.0,1.67,0.46,,,,
NEM,SHORT,0.7059725424723331,7.0597254247233305,0.0,4.2358,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,102025.54825829412,19.0,1.0,0.000260295239061067,0.000598,0.001057,18.91482777038621,42388.979424002144,1.109511,16.693314,2.0,2.0,0.587862,0.21995,0.0,0.0,0.0,0.0,0.0,0.0,,,,
DDOG,SHORT,0.4248181136194443,4.248181136194443,6.87,5.4451,watchlist_reeval_failed,"momentum_aligned, not_extended, resistance_ema_confluence, room_to_target, trend_aligned",confirmation_volume,6.3,NEUTRAL,resistance_ema_confluence,,,140.0,95.0,13.9,22.71,107686.0,109703.0,1.019,79213.0,58874.0,79302.0,7421375.334999899,3.0,1.0,0.0,0.0,0.000436,0.0,57985.9239601191,,0.795519,0.0,0.0,0.0,0.445388,1.59,0.89,0.85,1.6,1.8,0.15,,,,
CELH,SHORT,0.37491483965829975,3.7491483965829975,0.0,2.2495,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,206947.28744048884,4.0,1.0,99.0,0.000447,0.001192,8222.436422055605,0.1848794763799918,1.829628,1.348387,3.0,0.0,0.000333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
HLT,SHORT,0.36030681396994846,3.6030681396994844,5.58,4.9155,watchlist_reeval_failed,"momentum_aligned, not_extended, resistance_ema_confluence, room_to_target, trend_aligned",confirmation_volume,7.2,NEUTRAL,resistance_ema_confluence,,,300.0,250.0,0.38,16.35,26412.0,19252.0,0.729,10742.0,20253.0,14669.0,3570372.384018873,3.0,1.0,2.800828295883195e-07,4.8e-05,0.00023,0.030342689175887227,54167.349745228064,1.115385,0.594059,0.0,1.0,0.0,0.286083,1.85,0.89,0.36,1.6,0.89,0.0,,,,
EEM,SHORT,0.3422366196606348,3.422366196606348,5.37,5.2822,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,9.8,NEGATIVE,ema_rally,-187422693.49,,65.0,50.0,15.07,11.48,2339331.0,3272772.0,1.399,1582748.0,2496297.0,1533058.0,1.316296391102867,8.0,1.0,0.30163041624585146,7.2e-05,0.000205,32895.73644203137,109059.74553713067,0.225524,0.166175,1.0,0.0,0.643254,0.621954,1.82,0.43,0.36,1.2,1.34,0.22,,,,
CORZ,SHORT,0.3302495981318452,3.302495981318452,5.17,4.1222,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,4.6,POSITIVE,ema_rally,5781651.54,16.25,25.0,12.0,53.56,26.29,896588.0,503413.0,0.561,522225.0,521824.0,355952.0,59136.16190595052,2.0,1.0,0.0,0.0,0.000429,0.0,12370.90048062971,,0.149878,0.0,2.0,0.0,1.7e-05,1.53,0.92,0.46,1.2,0.95,0.11,,,,
QQQ,LONG,0.47037046917488434,4.703704691748843,0.0,2.8222,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,1.3276855531275364,4.0,1.0,7.6707098382182,1.3e-05,2e-06,152987.60544875576,59833.160949401514,4.986468,1.870968,1.0,0.0,0.583942,0.0,0.0,0.36,0.0,0.0,0.0,0.0,,,,
INTU,LONG,0.3412608909934392,3.412608909934392,0.0,2.0476,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,238.7015112909745,7.0,1.0,99.0,0.000596,9.9e-05,2.2920482671083033,0.02038560441286084,0.267671,1.262745,2.0,0.0,0.011449,0.073913,0.0,0.76,0.0,0.0,0.0,0.0,,,,
ENVA,SHORT,0.41818008965226966,4.181800896522697,4.7,5.1809,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",8.4,NEUTRAL,ema_rally,,,140.0,130.0,1.24,5.99,923.0,6144.0,6.657,432.0,6421.0,214.0,0.0,1.0,1.0,0.0,0.0,0.003119,0.0,105986.47222549158,,0.992063,0.0,0.0,0.0,0.0,1.77,0.88,0.1,1.2,0.75,0.0,,,,
XLE,SHORT,0.38933509875462236,3.8933509875462233,0.0,2.336,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,3.3518384548396174,3.0,1.0,0.14917186694306978,1e-05,4.8e-05,23836.691389551175,79896.73883564203,0.321692,1.42515,0.0,0.0,0.0,0.489282,0.0,0.0,0.0,0.0,0.0,0.0,,,,
QCOM,SHORT,0.3690739923609823,3.690739923609823,5.71,4.9184,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",6.8,NEGATIVE,ema_rally,-16772960.41,,160.0,125.0,24.71,2.57,255782.0,221560.0,0.866,101552.0,130834.0,244956.0,435613.27064049925,15.0,1.0,99.0,0.000249,0.000465,4950.239081138486,2.159050994190695,0.174736,0.276654,4.0,1.0,3.1e-05,0.143066,2.52,0.27,0.0,1.2,1.71,0.02,,,,
USO,SHORT,0.3864295026785772,3.8642950267857716,0.0,2.3186,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.6240730153389432,4.0,1.0,0.11235897402225087,1.1e-05,9.4e-05,48826.623911800605,144853.06087531938,2.786517,2.149857,0.0,2.0,0.0,0.405852,0.0,0.37,0.0,0.0,0.0,0.0,,,,
GOOGL,LONG,0.7100135074447322,7.100135074447323,0.0,4.2601,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.8090738832081982,30.0,1.0,19.490535795223423,0.001535,7.8e-05,246870.46970341448,177326.4014986605,1.629451,4.243188,6.0,1.0,0.905539,0.091392,0.0,0.22,0.0,0.0,0.0,0.0,,,,
BA,LONG,0.6810543900442042,6.810543900442042,0.0,4.0863,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,5746.763694912399,14.0,1.0,2.1228225155841347,0.001825,0.000367,6642.9628279311955,5632.752150730729,3.126081,0.544513,3.0,2.0,0.387634,0.497577,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CTRA,LONG,0.6000000000000001,6.000000000000001,0.0,3.6,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,0.0,1.0,1.0,99.0,0.007443,0.0,2212588.359043774,0.0,268.421053,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
WEN,LONG,0.6000000000000001,6.000000000000001,0.0,3.6,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,1.0,1.0,99.0,0.007746,0.0,204063.14127148147,0.0,100.671141,,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,,,,
