ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,flow_velocity,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth
TSEM,SHORT,0.4174709976798621,4.1747099767986215,0.0,2.5048,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,19.457922173605752,4.0,1.0,0.10278589780325859,0.000313,0.000216,4940.878800272176,48069.61758245728,1.731778,1.668997,0.0,0.0,0.457091,0.473272
EEM,SHORT,0.4143743347763251,4.143743347763252,5.54,5.1539,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",7.1,NEGATIVE,retest_and_confirm,-220780099.74,,65.0,50.0,16.86,10.1,2371912.0,3375971.0,1.423,1638975.0,2516386.0,1592522.0,,,1.81,0.25,0.0,1.4,1.85,0.22,38.873217860027026,7.0,1.0,0.07604392200284939,4.9e-05,0.000213,10607.056819420017,185981.23365288053,0.01028,0.018558,0.0,0.0,0.17114,0.465255
VRT,SHORT,0.41345513481720586,4.134551348172058,0.0,2.4807,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,1872.175975814681,10.0,1.0,99.0,0.000432,0.000232,57235.83895278129,100.70119976008134,369.001191,5.027447,0.0,0.0,0.093745,0.347327
LVS,SHORT,0.4008049668883438,4.008049668883438,5.72,4.82,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",5.5,NEUTRAL,retest_and_confirm,,,55.0,45.0,5.66,13.55,82132.0,43434.0,0.529,24507.0,64042.0,37017.0,,,1.89,0.32,0.0,1.4,1.98,0.13,51558.09257108909,2.0,1.0,0.0,0.0,0.000568,0.0,62.62517172338238,,2.198006,0.0,1.0,0.0,3.9e-05
AAPL,SHORT,0.40002474753476946,4.000247475347694,0.0,2.4001,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2.947634246976096,25.0,1.0,2.5432278755835647,0.000357,0.000114,126355.93959763953,198733.1781170354,0.627894,0.15846,3.0,0.0,0.823458,0.295948
CCJ,SHORT,0.39787474468482276,3.9787474468482276,5.11,4.7424,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",6.1,NEGATIVE,retest_and_confirm,-15286830.22,104.93,140.0,85.0,33.42,18.99,150079.0,183204.0,1.221,123882.0,102901.0,106500.0,,,1.83,0.51,0.12,1.4,1.2,0.05,0.43401696438242277,2.0,1.0,0.0,0.0,0.001107,0.0,691.1016733609472,,52.590906,0.0,1.0,0.0,0.302658
NVDA,SHORT,0.38849118046329234,3.8849118046329236,0.0,2.3309,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,1.8183470249661398,13.0,1.0,1.2386412725724625,3.7e-05,2.9e-05,194788.01856418347,98287.14277360926,0.079144,0.039967,1.0,0.0,0.609346,0.733527
VLO,SHORT,0.3877915755152287,3.877915755152287,0.0,2.3267,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,8295.26235439884,7.0,1.0,0.00653335867571429,0.000288,0.00032,360.2356919427594,22055.16089492056,0.262964,0.697363,0.0,2.0,0.018592,0.004335
RIOT,SHORT,0.37526127724970104,3.7526127724970104,0.0,2.2516,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,30.755140403195597,6.0,1.0,0.06223658738882881,0.001065,0.000538,189.13096241677977,3038.9031653545953,4.265633,1.22953,0.0,0.0,0.04488,0.593899
XLK,SHORT,0.37446022707651505,3.7446022707651503,5.81,5.1153,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",7.5,NEGATIVE,retest_and_confirm,-16055149.51,,150.0,45.0,12.88,66.14,230142.0,454299.0,1.974,81455.0,221368.0,381618.0,,,2.09,0.2,0.0,1.4,2.0,0.12,4.558577707582902,2.0,1.0,0.0,0.0,0.000178,0.0,237166.46560981532,,0.096652,0.0,0.0,0.0,0.179902
RKLB,SHORT,0.36739867797488746,3.6739867797488746,0.0,2.2044,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3.8134985382862543,9.0,1.0,2.114774861907584,0.000433,0.000167,17494.277900974084,10340.508472136942,0.259151,1.818785,0.0,0.0,0.344009,0.329939
SQQQ,SHORT,0.36226533333333333,3.622653333333333,0.0,2.1736,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.1,0.0,0.0,0.0,0.0,8.523648510223317,2.0,1.0,0.0,0.0,6.8e-05,0.0,2498.927751840653,,26.505747,0.0,1.0,0.0,0.190048
INTU,SHORT,0.3613712698759096,3.6137126987590964,0.0,2.1682,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2.5569629652041046,19.0,1.0,1.122323103903241,0.001681,0.000178,12010.868489077437,29965.01778539187,8.818829,0.606123,2.0,2.0,0.729306,0.346984
QBTS,SHORT,0.35751372959634664,3.5751372959634664,0.0,2.1451,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.2073599614940675,3.0,1.0,0.39948057805563375,0.000157,0.000414,153.71856488911746,192.3980455286487,3.293578,4.073161,0.0,0.0,0.0,0.365993
LRCX,SHORT,0.34806982075736514,3.4806982075736514,0.0,2.0884,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,415.93476298602536,8.0,1.0,67.30135140873907,0.000201,0.000295,99561.72411031324,887.6052741257602,46.33223,0.548263,0.0,2.0,0.005682,0.580288
QQQ,SHORT,0.34749907763561194,3.4749907763561194,8.15,4.9825,"wall_proximity (0.9%, 0.5 ATR to put wall)","confirmation_volume, momentum_aligned, not_extended, room_to_target, structural_breakdown, trend_aligned",none,4.0,NEGATIVE,structural_breakdown,-7479748.75,,600.0,570.0,4.28,0.94,3431356.0,5128986.0,1.495,3394497.0,2381129.0,2784716.0,,,2.29,0.51,1.0,2.0,2.0,0.35,1.2493864069756593,7.0,1.0,0.3165177595255988,8e-06,2.7e-05,115516.42043814296,273720.23439841234,0.298007,0.122812,0.0,1.0,0.616487,0.672026
RKT,SHORT,0.34050205807956396,3.4050205807956395,0.0,2.043,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,16.098988566002273,6.0,1.0,0.1616665027066789,0.001057,0.000773,403.5705360834956,4992.630252114966,2.110546,0.640287,1.0,2.0,0.625762,0.068722
OKTA,SHORT,0.34003455653066084,3.4003455653066084,0.0,2.0402,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,1.1908041327859764,8.0,1.0,1.394449556372104,0.001742,0.001252,31.288375116338752,13.462677788535029,0.412096,0.384031,0.0,0.0,0.506146,0.626177
ADBE,SHORT,0.3322920199117978,3.322920199117978,5.6,4.4815,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",5.7,NEGATIVE,trend_continuation,-37923223.63,239.91,400.0,220.0,66.76,8.28,301662.0,201460.0,0.668,120536.0,114043.0,268543.0,,,2.51,0.22,0.05,1.4,1.3,0.12,134.91748158203464,11.0,0.7,7.471297522912591,0.000294,0.000479,29306.9847622727,3268.8414866355256,0.511848,0.402998,1.0,2.0,0.244579,0.090595
LULU,SHORT,0.3289948124490834,3.289948124490834,5.33,4.084,price_validation_failed,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",4.2,NEGATIVE,ema_rally,-21918253.43,,200.0,150.0,31.34,1.5,179925.0,161514.0,0.898,82890.0,86204.0,172345.0,,,1.96,0.01,0.0,1.2,1.95,0.22,329.20337389500475,3.0,1.0,0.0,0.0,0.000312,0.0,18887.88285241968,,0.119269,0.0,1.0,0.0,0.04647
SNDK,SHORT,0.3218289567640117,3.2182895676401166,0.0,1.931,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.53,0.0,0.0,0.0,0.0,1.9229835690140746,5.0,0.7,0.0,0.0,4.3e-05,0.0,83055.91790761534,,0.214311,0.0,0.0,0.0,0.692635
WULF,SHORT,0.3163568780254059,3.1635687802540593,0.0,1.8981,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,28.74948294496969,4.0,1.0,4.199526366086402,0.000896,0.00015,92724.65303976083,66239.36484021095,0.318737,0.734467,1.0,0.0,0.021165,0.0
VIAV,SHORT,0.31419235105745497,3.1419235105745495,0.0,1.8852,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.44,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.000778,0.0,0.007090143857519448,,5.050505,0.0,0.0,0.0,0.0
SLV,SHORT,0.3075803014452735,3.0758030144527346,0.0,1.8455,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.1951024578951173,2.0,1.0,0.0,0.0,8.5e-05,0.0,123866.82361834092,,0.198456,0.0,1.0,0.0,0.185522
GLD,SHORT,0.3030536555988101,3.030536555988101,0.0,1.8183,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,1.085130882339719,11.0,1.0,4.314770957697263,0.000458,0.000111,401160.68837359763,162704.16472545758,0.330001,0.28481,2.0,0.0,0.491714,0.384073
IWM,SHORT,0.3017325014964435,3.0173250149644346,5.45,4.1837,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",5.2,NEGATIVE,retest_and_confirm,-2445273455.06,,260.0,240.0,4.99,3.08,2652885.0,6761021.0,2.549,3304236.0,2277725.0,3831945.0,,,2.3,0.66,0.0,1.4,0.85,0.24,1.4326341004673773,3.0,1.0,0.14652494605462404,7e-06,5.1e-05,100720.89145743319,343698.7836183361,0.037659,0.041617,0.0,0.0,0.0,0.468457
CIA,SHORT,0.589127782069222,9.786034973908489,5.18,7.687,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",6.2,NEUTRAL,ema_rally,,,7.5,2.5,64.84,45.05,12.0,27252.0,2271.0,80.0,25207.0,1977.0,,,2.06,0.45,0.0,1.2,1.47,0.0,,,,,,,,,,,,,,
LEU,SHORT,0.28676273848710104,3.0090624403053594,4.97,3.9355,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",4.7,NEUTRAL,ema_rally,,,640.0,150.0,235.31,21.41,21336.0,15387.0,0.721,9324.0,8479.0,18920.0,,,1.76,0.59,0.0,1.2,1.3,0.12,,,,,,,,,,,,,,
EXE,LONG,0.2270506807804592,1.1900463341583518,5.34,3.137,watchlist_reeval_failed,"momentum_aligned, not_extended, support_ema_confluence, trend_aligned","confirmation_volume, room_to_target",4.7,NEUTRAL,support_ema_confluence,,,120.0,90.0,5.56,20.83,66326.0,80524.0,1.214,87007.0,22164.0,37679.0,,,1.67,0.28,0.0,1.6,1.79,0.0,0.0,1.0,1.0,99.0,0.000521,0.0,4.169035128207837,0.0,0.559334,,0.0,0.0,0.0,0.0
OKE,LONG,0.18465883144319192,0.13830784280975403,0.0,0.083,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,5.4e-05,0.0,0.05521609205890907,0.0,0.613967,,0.0,0.0,0.0,0.0
SM,SHORT,0.28994788768666385,1.0385448924428022,0.0,0.6231,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.000176,0.0,190.77601427674506,,0.423913,0.0,0.0,0.0,0.0
GDXJ,SHORT,0.2560531170424425,0.0,0.0,0.0,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.00011,0.0,27.504340735928928,,1.910714,0.0,0.0,0.0,0.0
NVO,LONG,0.3044475852671384,0.9585730912784793,0.0,0.5751,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.22,0.0,0.0,0.0,0.0,0.17193975572442316,2.0,1.0,5.815990582205737,0.000196,3.2e-05,975.9082076283854,167.79741882908422,0.097658,0.131435,0.0,0.0,0.0,0.0
CVNA,LONG,0.2944799133940591,0.6343583552931533,0.0,0.3806,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.64,0.0,0.0,0.0,0.0,1.1494170888771593,2.0,1.0,99.0,9.5e-05,0.0,280.5686792215224,0.0,0.099118,,1.0,0.0,0.465242,0.0
SOFI,LONG,0.2798175971504504,0.15744267725063466,0.0,0.0945,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,2.7e-05,0.0,298.6543659921032,0.0,0.235568,,0.0,0.0,0.0,0.0
FDX,SHORT,0.2078851240073546,2.078851240073546,0.0,1.2473,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.55,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.000152,0.0,1028.3581477638927,,5.41573,0.0,0.0,0.0,0.0
NOW,LONG,0.2150877380952381,2.150877380952381,0.0,1.2905,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.31,0.0,0.0,0.0,0.0,152.9362214479452,5.0,1.0,0.038678470415573485,0.000118,5.8e-05,6.259627436318521,242.75626863199898,0.161807,0.140865,0.0,0.0,0.217895,0.002473
GS,SHORT,0.23166741666666668,2.316674166666667,5.84,3.8103,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,4.5,NEGATIVE,retest_and_confirm,-15998049.23,818.44,900.0,800.0,10.02,2.2,206690.0,176535.0,0.854,126058.0,66996.0,190171.0,,,1.91,0.7,0.32,1.4,1.47,0.04,67.88643120575837,8.0,1.0,0.5252085182528045,9.5e-05,0.000216,123.17085011599984,390.86332962810224,0.302573,0.285739,2.0,2.0,0.482806,0.00856
RVMD,LONG,0.5933333333333333,5.933333333333333,0.0,3.56,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.52,0.0,0.0,0.0,0.0,87.23369371397504,9.0,1.0,0.010206334400162652,0.018171,0.002454,3.177637031446222,88.95419835396065,18.651656,5.330308,0.0,0.0,0.033045,0.001037
AAP,LONG,0.5800000000000001,5.800000000000001,5.84,5.692,watchlist_reeval_failed,"momentum_aligned, not_extended, support_ema_confluence, trend_aligned","confirmation_volume, room_to_target",5.2,NEUTRAL,support_ema_confluence,,,60.0,30.0,16.34,41.83,75696.0,24780.0,0.327,37646.0,29989.0,32841.0,,,1.54,0.96,0.17,1.6,1.57,0.0,3.4930791905588334,2.0,1.0,0.5725607382179143,0.047024,0.008459,7.505404218291791,13.108485645823771,138.631579,0.455223,0.0,0.0,0.0,0.0
GPRE,LONG,0.5452808079266189,5.452808079266189,5.76,4.8744,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",2.1,NEUTRAL,ema_pullback,,,17.0,3.0,1.98,82.0,35906.0,13828.0,0.385,4343.0,3579.0,41812.0,,,2.42,0.39,0.0,1.2,1.76,0.0,1.2758549081966999,3.0,1.0,25.960675276208978,0.047731,0.003611,1.313003324810394,0.10115324896911781,54.567214,136.6,0.0,1.0,0.473246,0.0
ACHR,LONG,0.4550174586299671,4.550174586299671,0.0,2.7301,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.057293166634285,2.0,1.0,99.0,0.001405,0.0,794.6296767200297,0.0,580.96875,,1.0,0.0,0.486076,0.0
AGRO,LONG,0.42155706475975463,4.215570647597547,0.0,2.5293,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,99.0,0.004557,0.0,3.973870546130279,0.0,4.170492,,0.0,0.0,0.0,0.0
USAR,LONG,0.4121972921342345,4.121972921342345,0.0,2.4732,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,338.74060592315686,4.0,1.0,4.49559357602286,0.001047,0.000188,0.9720138590917048,0.648644395442629,1.261801,0.111173,2.0,0.0,0.004253,0.0
FCX,LONG,0.307267476554338,3.07267476554338,0.0,1.8436,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.46,0.0,0.0,0.0,0.0,309.9321482496006,9.0,1.0,0.6070522019670421,0.000277,0.000166,34.01869953071601,70.0489583525202,0.128169,0.150624,2.0,0.0,0.024562,0.006669
OPEN,LONG,0.2969485746149083,2.969485746149083,0.0,1.7817,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.79,0.0,0.0,0.0,0.0,5.067062477949903,2.0,1.0,99.0,0.000621,0.0,0.4926663796103549,0.0,0.440754,,0.0,0.0,0.164824,0.0
DVA,LONG,0.29002676202406846,2.9002676202406845,6.07,4.2911,watchlist_reeval_failed,"momentum_aligned, not_extended, support_ema_confluence, trend_aligned","confirmation_volume, room_to_target",5.1,NEUTRAL,support_ema_confluence,,,165.0,110.0,5.28,29.81,11767.0,11142.0,0.947,7427.0,42.0,15440.0,,,2.21,0.34,0.0,1.6,1.92,0.0,0.0,1.0,1.0,99.0,0.000542,0.0,0.005465352126878029,0.0,8.560976,,0.0,0.0,0.0,0.0
EBAY,LONG,0.25437115482271067,2.5437115482271064,3.23,3.1409,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.5,NEUTRAL,ema_pullback,,,115.0,70.0,28.95,21.51,42309.0,47487.0,1.122,28319.0,19306.0,42171.0,,,0.0,0.87,0.56,1.2,0.6,0.0,284.18337675135837,2.0,1.0,99.0,0.000341,0.0,230.49044856354436,0.0,0.26715,,0.0,0.0,0.003507,0.0
CVI,SHORT,0.6183333333333334,6.183333333333334,0.0,3.71,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,955.7590727809772,4.0,1.0,99.0,0.002242,0.005122,163.4856717821467,1.5655015824682141,2.583055,277.776578,0.0,2.0,0.000267,0.083231
AEM,SHORT,0.39230151750580955,3.9230151750580955,5.78,4.5955,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.5,NEUTRAL,trend_continuation,,,250.0,160.0,32.06,15.48,68557.0,50261.0,0.733,32035.0,27288.0,59495.0,,,2.37,0.31,0.72,1.4,0.66,0.33,627.95464287088,4.0,1.0,0.00034602793234245156,8.8e-05,0.001273,0.9960567736591491,959.5148065227936,1.378049,0.831949,1.0,1.0,0.0,0.163175
VST,SHORT,0.3890713426626623,3.890713426626623,5.55,4.8904,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,6.4,NEGATIVE,ema_rally,-23599278.62,,190.0,110.0,28.35,25.69,130436.0,179097.0,1.373,103868.0,85579.0,120086.0,,,1.93,0.33,0.27,1.2,1.7,0.12,32.24599946324556,9.0,1.0,11.675194354212588,0.000577,0.001193,5.777139795926873,0.6185271547366568,0.266954,0.4885,0.0,2.0,0.243924,0.019658
AAOI,SHORT,0.3638829513654974,3.638829513654974,0.0,2.1833,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.81,0.0,0.0,0.0,0.0,7.656940566811298,6.0,1.0,1.7056174987224664,0.000269,0.000579,1287.1230675406525,150.92751669172338,41.0,0.367273,0.0,0.0,0.0,0.606766
SHOO,SHORT,0.35721416485192375,3.5721416485192377,5.65,4.3411,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,4.3,NEUTRAL,retest_and_confirm,,,40.0,30.0,20.45,9.67,11963.0,9552.0,0.798,19058.0,222.0,2235.0,,,2.34,0.7,0.25,1.4,0.76,0.21,0.0,1.0,1.0,0.0,0.0,0.001433,0.0,0.08995133685214644,,42.372881,0.0,0.0,0.0,0.0
UVIX,SHORT,0.3562011904154594,3.562011904154594,0.0,2.1372,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.38,0.0,0.0,0.0,0.0,1.139134560564008,2.0,1.0,0.0,0.0,0.000378,0.0,0.009024274322494932,,4.329672,0.0,0.0,0.0,0.467479
XOP,SHORT,0.3425,3.4250000000000003,0.0,2.055,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,17.818325027565617,2.0,1.0,0.05612199791242793,4.6e-05,9.4e-05,1.5116474194005365,26.93502504595956,0.265591,4.44,0.0,1.0,0.0,0.0
ISRG,SHORT,0.30363152650072195,3.0363152650072194,5.6,4.3182,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,5.6,NEUTRAL,ema_rally,,,520.0,440.0,9.79,7.1,41965.0,43416.0,1.035,21515.0,25891.0,37975.0,,,2.2,0.62,0.29,1.2,1.28,0.01,2518.031665094278,4.0,1.0,0.45168734030554997,0.000284,0.00061,547.6953018223877,1212.5540234355292,0.517272,0.430888,0.0,1.0,0.001036,1.9e-05
COST,SHORT,0.27485655674052895,2.7485655674052896,2.61,3.1373,watchlist_reeval_failed,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",4.9,NEUTRAL,ema_rally,,,1000.0,900.0,1.49,8.66,93977.0,96460.0,1.026,61006.0,43977.0,85454.0,,,0.0,0.99,0.28,1.2,0.14,0.0,120.16744542514338,6.0,1.0,53.807882659965706,0.000123,0.000201,89.46797114682602,1.6627298218034554,0.085028,0.352355,1.0,1.0,0.007539,0.437881
UVXY,LONG,0.33665037563678707,3.366503756367871,6.31,4.6763,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",5.5,NEUTRAL,retest_and_confirm,,,75.0,35.0,36.64,36.24,143805.0,77484.0,0.539,134430.0,55900.0,30959.0,,,2.55,0.33,0.0,1.4,1.94,0.08,23221.151662715853,3.0,1.0,99.0,0.00049,4.8e-05,27.36935657015743,0.001195672187102914,1.288506,0.018011,1.0,0.0,0.014452,0.0
ALAB,SHORT,0.4079887478084649,4.079887478084649,5.59,4.5969,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",4.4,NEUTRAL,retest_and_confirm,,,130.0,80.0,13.79,29.98,108073.0,96462.0,0.893,74416.0,42829.0,87290.0,,,1.6,0.48,0.11,1.4,2.0,0.0,24.68592089467431,3.0,1.0,0.0,0.0,0.000722,0.0,0.40311155641369306,,1.591286,0.0,1.0,0.0,0.29936
XLI,SHORT,0.3598623464542209,3.598623464542209,6.2,5.0993,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,7.2,NEGATIVE,bounce_and_fail,-4955545.09,,185.0,145.0,14.49,10.27,90759.0,469413.0,5.172,240414.0,254576.0,65182.0,,,2.5,0.17,0.63,1.0,1.57,0.33,2.2435310720204815,4.0,1.0,0.22095453977464227,1.4e-05,8.1e-05,10.242351437089681,15.451672317657353,0.10819,74.277197,0.0,1.0,0.0,0.428664
DLTR,LONG,0.32249979618486807,3.224997961848681,0.0,1.935,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.25,0.0,0.0,0.0,0.0,98614.87232855799,5.0,1.0,0.04173767871966163,0.000531,0.000179,0.18523569068825702,17.752371130404708,0.521785,0.135496,1.0,0.0,0.000711,0.0
AEIS,SHORT,0.5103118576196739,5.103118576196739,0.0,3.0619,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.84,0.0,0.0,0.0,0.0,11.608018231266223,2.0,1.0,0.0,0.0,0.003508,0.0,0.030260541438745275,,2.061561,0.0,0.0,0.0,0.041295
VSAT,LONG,0.5933333333333333,5.933333333333333,4.79,5.5037,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",5.5,NEUTRAL,ema_pullback,,,70.0,37.0,44.99,23.36,48099.0,8594.0,0.179,31727.0,16030.0,8936.0,,,1.81,0.91,0.0,1.2,0.7,0.17,27.502740993889613,5.0,1.0,99.0,0.01295,0.003782,1.2058974560552076,0.007834208999360466,21.275862,0.52014,0.0,0.0,0.030581,0.54711
TERN,SHORT,0.36207895820983005,3.6207895820983005,0.0,2.1725,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1030.7945113525504,2.0,1.0,0.0,0.0,0.00168,0.0,0.07007290733666495,,0.090372,0.0,0.0,0.0,0.000969
APH,SHORT,0.5430865391349478,5.430865391349478,5.23,5.5244,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",6.2,NEUTRAL,ema_rally,,,150.0,95.0,22.24,22.58,52411.0,84069.0,1.604,52847.0,56044.0,27589.0,,,1.72,0.22,0.0,1.2,1.98,0.1,33.416530240368694,20.0,1.0,0.028287980437382003,0.000711,0.001677,0.05826156465441836,0.6865290929644788,1.221607,1.302033,1.0,0.0,0.335458,0.468888
CIFR,SHORT,0.3727783247472141,3.727783247472141,5.61,4.2069,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, trend_aligned",room_to_target,3.3,POSITIVE,retest_and_confirm,857052.01,14.37,25.0,12.0,73.61,16.67,679995.0,394625.0,0.58,323334.0,177655.0,573631.0,,,1.51,0.81,0.12,1.4,1.44,0.34,0.38786547958763645,2.0,1.0,0.0,0.0,0.000975,0.0,47.45555976695256,9.481132,6.259311,0.0,0.0,0.0,0.279469
UAL,SHORT,0.35441096935034017,3.5441096935034015,5.31,4.4851,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,5.6,NEGATIVE,ema_rally,-6936904.78,,105.0,80.0,14.18,13.01,421801.0,207764.0,0.493,335145.0,155393.0,139027.0,,,1.96,0.67,0.22,1.2,1.26,0.0,5.118099741283184,6.0,1.0,0.1007255870780652,7.4e-05,0.000616,13.115163272925857,26.04137370330983,0.125173,0.132423,0.0,0.0,0.0,0.416818
