ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,flow_velocity,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth
BABA,SHORT,0.45659699655191804,4.56596996551918,0.0,2.7396,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,2.999147729941947,4.0,1.0,2.3729440362515843,0.000295,9.3e-05,89053.04014844591,112585.51249584251,1.162899,4.09901,2.0,0.0,0.35543,0.0
SOXS,SHORT,0.45523785143738216,4.552378514373822,6.08,4.6202,price_validation_failed,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",none,2.6,NEUTRAL,ema_rally,,,40.0,38.0,4.77,0.47,15097.0,7456.0,0.494,16210.0,3063.0,3280.0,1.72,0.92,0.45,1.2,1.4,0.4,1728.7142552243085,4.0,1.0,0.00016087617116657618,3e-05,0.000117,9.334122345519914,19340.18004413899,1.328358,4.144673,1.0,1.0,0.0,0.446788
GXO,SHORT,0.45,4.5,5.63,5.279,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,6.7,NEUTRAL,trend_continuation,,,60.0,45.0,15.3,13.53,13138.0,11729.0,0.893,7811.0,10544.0,6512.0,2.42,0.23,0.28,1.4,0.95,0.34,0.0,1.0,1.0,0.0,0.0,0.02532,0.0,0.05712737920464864,,625.0,0.0,0.0,0.0,0.0
EXPE,SHORT,0.44538431332763123,4.453843133276313,0.0,2.6723,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,315674.0956731535,13.0,1.0,5.098126782885412e-05,0.001133,0.000378,0.3275535623027347,10279.965995426974,1.824572,2.008145,1.0,2.0,0.772496,1.6e-05
NFLX,SHORT,0.43975035501042115,4.3975035501042115,0.0,2.6385,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.74,0.0,0.0,0.0,0.0,2941.6606633705837,12.0,1.0,0.2045815282172452,0.000144,0.000365,11119.51329261422,76093.47112281303,0.615392,0.196652,1.0,2.0,0.321851,0.17819
XLV,SHORT,0.4396828759607775,4.396828759607775,0.0,2.6381,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,638307.1762536747,3.0,1.0,0.0,0.0,9.3e-05,0.0,20827.616384575245,,15.86038,0.0,2.0,0.0,2e-06
XLK,SHORT,0.4340674720394306,4.340674720394306,0.0,2.6044,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,1.3723874000314413,6.0,1.0,0.6707978369546175,0.000115,0.000107,40196.07430284875,59922.784613224976,1.235915,11.776239,1.0,1.0,0.3396,0.545011
DDOG,SHORT,0.4248181136194443,4.248181136194443,0.0,2.5489,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.63,0.0,0.0,0.0,0.0,7421375.334999899,3.0,1.0,0.0,0.0,0.000436,0.0,57985.9239601191,,0.795519,0.0,0.0,0.0,0.445388
GOOGL,SHORT,0.41320981040582666,4.132098104058267,0.0,2.4793,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,0.8625340862883084,29.0,1.0,18.533034513574908,0.001494,7.8e-05,334493.4628327124,243654.7422891824,1.470899,4.243188,5.0,1.0,0.900658,0.091392
SMH,SHORT,0.4121307739425809,4.121307739425809,0.0,2.4728,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,3.599477631931043,8.0,1.0,1.00509215677094,0.000251,0.000212,157108.25407950734,260520.47901134603,0.675553,0.349016,3.0,1.0,0.667783,0.220931
SCHW,SHORT,0.40401074483181887,4.040107448318189,0.0,2.4241,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,6606.12455396593,4.0,1.0,2.7141767229972666,0.000315,0.0001,32635.309947697006,12024.018064548802,0.378147,9.371463,0.0,2.0,2e-06,0.000558
UPRO,SHORT,0.39887924600458596,3.9887924600458597,0.0,2.3933,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,0.9226079729244896,4.0,1.0,0.7062566216213404,0.000176,0.000239,23938.91800580221,33895.49530997115,72.9,58.0,1.0,1.0,0.45372,0.303196
UUUU,SHORT,0.39320817441727346,3.9320817441727347,0.0,2.3592,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,110711.25368481025,5.0,1.0,99.0,0.002111,0.00208,14622.754346865888,4.146788813365487,7.204763,0.535803,1.0,0.0,0.000109,0.021252
PANW,SHORT,0.39165659730675834,3.9165659730675833,6.5,5.7483,price_validation_failed,"momentum_aligned, not_extended, resistance_ema_confluence, room_to_target, trend_aligned",confirmation_volume,9.2,NEGATIVE,resistance_ema_confluence,-11262424.7,165.28,200.0,150.0,21.04,9.22,228718.0,234224.0,1.024,81274.0,110707.0,270961.0,1.67,0.89,1.0,1.6,1.34,0.0,478831.20552490564,11.0,1.0,2.858814386340283,0.00012,0.000419,50233.942186303546,3904.7999467756536,2.44724,0.606345,1.0,2.0,1e-06,0.002111
ONON,SHORT,0.3830663015373047,3.830663015373047,5.07,4.4163,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",4.9,POSITIVE,trend_continuation,148329.64,38.34,52.5,35.0,30.14,13.24,122197.0,77930.0,0.638,40485.0,42311.0,117331.0,2.21,0.76,0.38,1.4,0.13,0.18,0.4012403481938277,3.0,1.0,0.0,0.0,0.00132,0.0,0.07194034404816668,,2.44381,0.0,0.0,0.0,0.395125
CELH,SHORT,0.37491483965829975,3.7491483965829975,5.75,4.5196,price_validation_failed,"confirmation_volume, flag_breakdown, momentum_aligned, not_extended, trend_aligned",room_to_target,4.6,POSITIVE,flag_breakdown,1789031.24,41.95,60.0,35.0,48.72,13.25,162469.0,84725.0,0.521,60162.0,50236.0,136796.0,1.74,0.14,0.0,1.6,1.78,0.5,206947.28744048884,4.0,1.0,99.0,0.000447,0.001192,8222.436422055605,0.1848794763799918,1.829628,1.348387,3.0,0.0,0.000333,0.0
BA,SHORT,0.3726266332545857,3.7262663325458574,0.0,2.2358,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,3929.4461068225696,13.0,1.0,0.8228789532881053,0.001793,0.000367,3980.504154388896,7739.664043628049,3.510413,0.544513,3.0,2.0,0.002437,0.497577
QQQ,SHORT,0.36773042166329084,3.6773042166329084,0.0,2.2064,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,3.450337637498426,4.0,1.0,8.508385258598798,1.5e-05,2e-06,189759.49043130016,66907.9330556374,1.114487,1.870968,1.0,0.0,0.624904,0.0
PLTR,SHORT,0.3661657326797195,3.6616573267971955,0.0,2.197,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,1.796993148918953,13.0,1.0,2.4256773087304744,0.000337,0.000187,252275.5792699862,234004.76696322972,0.769724,0.385457,1.0,0.0,0.549996,0.385838
XHB,SHORT,0.3626103239471246,3.626103239471246,6.15,4.3781,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,3.6,NEUTRAL,trend_continuation,,,110.0,100.0,9.55,0.41,57090.0,47386.0,0.83,12907.0,59832.0,31759.0,2.78,0.23,0.49,1.4,0.66,0.59,0.0,1.0,1.0,0.0,0.0,0.001544,0.0,3.706324641546715,,2000.0,0.0,0.0,0.0,0.0
HLT,SHORT,0.36030681396994846,3.6030681396994844,0.0,2.1618,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.83,0.0,0.0,0.0,0.0,3570372.384018873,3.0,1.0,2.800828295883195e-07,4.8e-05,0.00023,0.030342689175887227,54167.349745228064,1.115385,0.594059,0.0,1.0,0.0,0.286083
EEM,SHORT,0.3422366196606348,3.422366196606348,4.89,5.1382,price_validation_failed,"confirmation_volume, ema_rally, momentum_aligned, not_extended, trend_aligned",room_to_target,9.8,NEGATIVE,ema_rally,-138262448.32,,65.0,50.0,13.04,13.04,2318480.0,3231976.0,1.394,1542270.0,2481406.0,1526780.0,1.79,0.7,0.0,1.2,0.86,0.34,1.316296391102867,8.0,1.0,0.30163041624585146,7.2e-05,0.000205,32895.73644203137,109059.74553713067,0.225524,0.166175,1.0,0.0,0.643254,0.621954
AMZN,SHORT,0.33497744559273707,3.3497744559273706,0.0,2.0099,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,4769.3106669459685,8.0,1.0,1.1409970387983372,0.000112,6.8e-05,74839.43759268151,109318.77274560399,0.109466,0.062679,0.0,0.0,0.294596,0.140239
MSFT,SHORT,0.3310882538492372,3.310882538492372,0.0,1.9865,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,1.3413635503670118,10.0,1.0,0.6460336555255373,6.6e-05,8.5e-05,95545.63168453185,221843.62424618678,0.134765,0.176479,2.0,1.0,0.738233,0.386475
CORZ,SHORT,0.3302495981318452,3.302495981318452,4.94,4.2132,price_validation_failed,"ema_rally, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",5.4,POSITIVE,ema_rally,6284286.79,16.57,25.0,12.0,50.74,27.65,838708.0,458213.0,0.546,435199.0,505912.0,355810.0,1.52,0.94,0.57,1.2,0.56,0.15,59136.16190595052,2.0,1.0,0.0,0.0,0.000429,0.0,12370.90048062971,,0.149878,0.0,2.0,0.0,1.7e-05
DAL,SHORT,0.32250737466725743,3.2250737466725745,0.0,1.935,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,9076.565661929262,9.0,1.0,99.0,0.0008,0.000254,115999.47838179785,8.106496606152174,1.769263,0.378368,0.0,1.0,0.65971,0.556386
SLV,LONG,0.29415107253830675,1.8603791203311275,0.0,1.1162,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.02,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
TSM,LONG,0.2726510575087494,1.5696459799910158,0.0,0.9418,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.76,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
BMNR,LONG,0.27110487366467906,1.5487377674194562,0.0,0.9292,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.96,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
CIA,SHORT,0.589127782069222,9.786034973908489,4.57,7.964,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",8.5,NEUTRAL,bounce_and_fail,,,7.5,2.5,59.74,46.75,12.0,26357.0,2196.417,80.0,24312.0,1977.0,2.03,0.51,0.0,1.0,1.02,0.02,,,,,,,,,,,,,,
LEU,SHORT,0.28676273848710104,3.0090624403053594,5.69,4.6115,watchlist_reeval_failed,"momentum_aligned, not_extended, resistance_ema_confluence, trend_aligned","confirmation_volume, room_to_target",7.0,NEUTRAL,resistance_ema_confluence,,,640.0,150.0,225.77,23.65,19775.0,14852.0,0.751,8045.0,8222.0,18360.0,1.69,0.67,0.07,1.6,1.34,0.32,,,,,,,,,,,,,,
EXE,LONG,0.2270506807804592,1.1900463341583518,5.88,3.659,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",none,6.5,NEUTRAL,support_ema_confluence,,,120.0,90.0,10.5,17.12,58726.0,61332.0,1.044,78877.0,5844.0,35337.0,1.51,0.78,0.22,1.6,1.22,0.55,0.0,1.0,1.0,99.0,0.000521,0.0,4.169035128207837,0.0,0.559334,,0.0,0.0,0.0,0.0
OKE,LONG,0.18465883144319192,0.13830784280975403,5.27,3.1102,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",7.3,NEUTRAL,ema_pullback,,,110.0,75.0,21.9,16.89,75247.0,24354.0,0.324,27682.0,18894.0,53025.0,2.24,0.15,0.11,1.2,1.48,0.09,0.0,1.0,1.0,99.0,5.4e-05,0.0,0.05521609205890907,0.0,0.613967,,0.0,0.0,0.0,0.0
SM,SHORT,0.28994788768666385,1.0385448924428022,0.0,0.6231,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.000176,0.0,190.77601427674506,,0.423913,0.0,0.0,0.0,0.0
GDXJ,SHORT,0.2560531170424425,0.0,0.0,0.0,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.00011,0.0,27.504340735928928,,1.910714,0.0,0.0,0.0,0.0
AVGO,LONG,0.3238721556621676,1.5903888294411392,0.0,0.9542,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.93,0.0,0.0,0.0,0.0,0.5786173788622136,8.0,1.0,3.456515606103599,0.000191,4e-05,2083.364349863071,602.735409666375,0.065681,0.17593,0.0,0.0,0.493189,0.609984
LNG,LONG,0.31534403069398415,1.3129976973677582,0.0,0.7878,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,7.3e-05,0.0,447.65259099176893,0.0,108.0,,0.0,0.0,0.0,0.0
NVO,LONG,0.3044475852671384,0.9585730912784793,0.0,0.5751,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.13,0.0,0.0,0.0,0.0,0.17193975572442316,2.0,1.0,5.815990582205737,0.000196,3.2e-05,975.9082076283854,167.79741882908422,0.097658,0.131435,0.0,0.0,0.0,0.0
CVNA,LONG,0.2944799133940591,0.6343583552931533,0.0,0.3806,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.68,0.0,0.0,0.0,0.0,1.1494170888771593,2.0,1.0,99.0,9.5e-05,0.0,280.5686792215224,0.0,0.099118,,1.0,0.0,0.465242,0.0
SOFI,LONG,0.2798175971504504,0.15744267725063466,0.0,0.0945,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,2.7e-05,0.0,298.6543659921032,0.0,0.235568,,0.0,0.0,0.0,0.0
FDX,SHORT,0.2078851240073546,2.078851240073546,0.0,1.2473,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.97,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.000152,0.0,1028.3581477638927,,5.41573,0.0,0.0,0.0,0.0
TQQQ,LONG,0.21720191045381462,2.1720191045381463,0.0,1.3032,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.53,0.0,0.0,0.0,0.0,3.8817766361305974,2.0,1.0,3.8817766361305974,5.1e-05,1.4e-05,2251.4164602139585,579.9963963042959,0.277038,0.108567,0.0,0.0,0.0,0.0
NOW,LONG,0.2150877380952381,2.150877380952381,0.0,1.2905,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.8,0.0,0.0,0.0,0.0,152.9362214479452,5.0,1.0,0.038678470415573485,0.000118,5.8e-05,6.259627436318521,242.75626863199898,0.161807,0.140865,0.0,0.0,0.217895,0.002473
GS,SHORT,0.23166741666666668,2.316674166666667,3.79,3.4553,watchlist_reeval_failed,"not_extended, room_to_target, trend_aligned","confirmation_volume, continuation_pattern, momentum_aligned",5.8,NEGATIVE,unknown,-2562355.55,,900.0,800.0,6.9,4.98,186825.0,164257.0,0.879,98381.0,67197.0,185504.0,1.9,0.93,0.63,0.0,0.26,0.07,67.88643120575837,8.0,1.0,0.5252085182528045,9.5e-05,0.000216,123.17085011599984,390.86332962810224,0.302573,0.285739,2.0,2.0,0.482806,0.00856
XLU,SHORT,0.22806510333333335,2.2806510333333336,4.84,4.4923,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, resistance_ema_confluence, room_to_target",trend_aligned,9.5,NEGATIVE,resistance_ema_confluence,-56282006.66,,50.0,25.0,10.93,44.54,436357.0,1175315.0,2.693,162551.0,483916.0,965205.0,0.0,0.29,1.0,1.6,1.6,0.35,79.76493652905407,2.0,1.0,0.0,0.0,0.000109,0.0,136.72034129454195,,0.662192,0.0,2.0,0.0,0.012382
AA,LONG,0.6122474772872593,6.122474772872593,3.13,5.5402,watchlist_reeval_failed,"not_extended, room_to_target, support_ema_confluence","confirmation_volume, momentum_aligned, trend_aligned",7.7,NEGATIVE,support_ema_confluence,-1668463.06,55.44,65.0,25.0,14.62,55.92,109790.0,114156.0,1.04,74044.0,59289.0,90613.0,0.0,0.41,0.75,1.6,0.25,0.13,7.836895248908032,6.0,1.0,99.0,0.002092,0.000277,386.101160642179,3.283646046344959,13.485066,0.337151,1.0,0.0,0.542359,0.0
RVMD,LONG,0.5933333333333333,5.933333333333333,5.06,5.7847,watchlist_reeval_failed,"momentum_aligned, not_extended, support_ema_confluence, trend_aligned","confirmation_volume, room_to_target",6.5,NEUTRAL,support_ema_confluence,,,130.0,80.0,33.86,17.62,39683.0,71447.0,1.8,44645.0,56030.0,10455.0,1.72,0.78,0.17,1.6,0.8,0.0,87.23369371397504,9.0,1.0,0.010206334400162652,0.018171,0.002454,3.177637031446222,88.95419835396065,18.651656,5.330308,0.0,0.0,0.033045,0.001037
AAP,LONG,0.5800000000000001,5.800000000000001,4.03,5.609,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned",7.5,NEUTRAL,support_ema_confluence,,,60.0,30.0,17.48,41.26,64107.0,23841.0,0.372,34671.0,20513.0,32764.0,0.0,0.97,0.22,1.6,1.15,0.1,3.4930791905588334,2.0,1.0,0.5725607382179143,0.047024,0.008459,7.505404218291791,13.108485645823771,138.631579,0.455223,0.0,0.0,0.0,0.0
GPRE,LONG,0.5452808079266189,5.452808079266189,5.36,5.8144,watchlist_reeval_failed,"ema_pullback, not_extended, trend_aligned","confirmation_volume, momentum_aligned, room_to_target",7.4,NEUTRAL,ema_pullback,,,17.0,3.0,9.01,80.76,33918.0,13643.0,0.402,3502.0,2271.0,41788.0,2.54,0.82,0.0,1.2,0.57,0.23,1.2758549081966999,3.0,1.0,25.960675276208978,0.047731,0.003611,1.313003324810394,0.10115324896911781,54.567214,136.6,0.0,1.0,0.473246,0.0
ACHR,LONG,0.4550174586299671,4.550174586299671,0.0,2.7301,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.4,0.0,0.0,0.0,0.0,1.057293166634285,2.0,1.0,99.0,0.001405,0.0,794.6296767200297,0.0,580.96875,,1.0,0.0,0.486076,0.0
HD,LONG,0.44068301301274854,4.406830130127485,0.0,2.6441,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.16,0.0,0.0,0.0,0.0,54.680219279113174,9.0,1.0,0.66451765861633,0.000629,0.000133,39.410013516121175,118.61238901666322,1.805253,2.756615,1.0,0.0,0.147102,0.518836
KRE,LONG,0.4256203984515335,4.256203984515335,0.0,2.5537,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.75,0.0,0.0,0.0,0.0,707.8026836872937,3.0,1.0,99.0,0.001572,9.6e-05,18150.1559572369,37.13694287345781,0.988091,1.670561,0.0,0.0,0.0,0.173208
AGRO,LONG,0.42155706475975463,4.215570647597547,0.0,2.5293,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,99.0,0.004557,0.0,3.973870546130279,0.0,4.170492,,0.0,0.0,0.0,0.0
USAR,LONG,0.4121972921342345,4.121972921342345,0.0,2.4732,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.6,0.0,0.0,0.0,0.0,338.74060592315686,4.0,1.0,4.49559357602286,0.001047,0.000188,0.9720138590917048,0.648644395442629,1.261801,0.111173,2.0,0.0,0.004253,0.0
JBL,LONG,0.396428139794654,3.9642813979465403,5.72,4.4981,watchlist_reeval_failed,"momentum_aligned, not_extended, support_ema_confluence, trend_aligned","confirmation_volume, room_to_target",4.0,NEUTRAL,support_ema_confluence,,,267.5,240.0,0.27,10.04,18405.0,15340.0,0.833,15648.0,4349.0,13748.0,1.59,0.61,0.0,1.6,1.84,0.07,0.0,1.0,0.7,99.0,0.003263,0.0,1.8435064347628507,0.0,5.097015,,0.0,0.0,0.0,0.0
DDOG,LONG,0.37460560741783694,3.7460560741783695,5.48,5.037,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,7.6,NEGATIVE,retest_and_confirm,-7514870.46,124.67,150.0,95.0,15.79,26.66,103326.0,107964.0,1.045,75144.0,57214.0,78932.0,1.59,0.63,0.71,1.4,1.15,0.0,6.195382872373957,5.0,1.0,0.3694565882343968,0.000919,0.000429,0.6959061175090309,2.825390612878403,0.758819,0.320559,0.0,0.0,0.474097,0.250817
FCX,LONG,0.307267476554338,3.07267476554338,0.0,1.8436,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.34,0.0,0.0,0.0,0.0,309.9321482496006,9.0,1.0,0.6070522019670421,0.000277,0.000166,34.01869953071601,70.0489583525202,0.128169,0.150624,2.0,0.0,0.024562,0.006669
OPEN,LONG,0.2969485746149083,2.969485746149083,0.0,1.7817,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.81,0.0,0.0,0.0,0.0,5.067062477949903,2.0,1.0,99.0,0.000621,0.0,0.4926663796103549,0.0,0.440754,,0.0,0.0,0.164824,0.0
DVA,LONG,0.29002676202406846,2.9002676202406845,6.57,4.5411,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",confirmation_volume,5.6,NEUTRAL,support_ema_confluence,,,165.0,110.0,7.91,28.06,11633.0,11113.0,0.955,7357.0,26.0,15363.0,2.15,0.63,0.25,1.6,1.95,0.0,0.0,1.0,1.0,99.0,0.000542,0.0,0.005465352126878029,0.0,8.560976,,0.0,0.0,0.0,0.0
CEG,LONG,0.26003938868335685,2.6003938868335688,0.0,1.5602,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.51,0.0,0.0,0.0,0.0,0.3939486999208468,5.0,1.0,4.400260833596902,0.000582,9e-05,2.6015413484400014,2.364897397514888,0.403799,0.083333,2.0,0.0,0.565863,0.0
EBAY,LONG,0.25437115482271067,2.5437115482271064,5.25,4.0469,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",confirmation_volume,6.0,NEUTRAL,support_ema_confluence,,,115.0,70.0,26.9,22.75,40041.0,45923.0,1.147,25195.0,18921.0,41848.0,1.6,0.94,0.36,1.6,0.7,0.06,284.18337675135837,2.0,1.0,99.0,0.000341,0.0,230.49044856354436,0.0,0.26715,,0.0,0.0,0.003507,0.0
CDE,LONG,0.2502364866460742,2.502364866460742,0.0,1.5014,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2234.8377820735136,2.0,1.0,99.0,0.000318,0.0,135.89816135043722,0.0,0.086359,,0.0,0.0,0.000447,0.0
CVI,SHORT,0.6183333333333334,6.183333333333334,0.0,3.71,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,955.7590727809772,4.0,1.0,99.0,0.002242,0.005122,163.4856717821467,1.5655015824682141,2.583055,277.776578,0.0,2.0,0.000267,0.083231
LYV,SHORT,0.5403184565682556,5.403184565682556,4.05,5.0566,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.7,NEUTRAL,ema_rally,,,180.0,120.0,17.82,21.45,61580.0,75650.0,1.228,22825.0,17459.0,96946.0,0.0,0.69,0.92,1.2,1.23,0.0,1.4138646611185537,9.0,1.0,0.7942544172063475,0.000462,0.000766,740.9597704457333,266.54279405905197,0.328579,6.500451,1.0,3.0,0.450879,0.777893
ULTA,SHORT,0.47294632468686065,4.729463246868606,0.0,2.8377,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,14.213342340545799,4.0,1.0,0.012754772158334681,6.4e-05,0.000751,0.0021166578717596737,0.055316756360782475,4.375,22.127525,1.0,0.0,0.0,0.162977
NEXT,SHORT,0.4604792466666667,4.604792466666667,0.0,2.7629,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.68750928751543,3.0,1.0,0.0,0.0,0.005631,0.0,225.68077813564807,,0.563543,0.0,0.0,0.0,0.043825
LVS,SHORT,0.4389491241567581,4.389491241567581,5.01,5.0577,watchlist_reeval_failed,"ema_rally, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",6.8,NEUTRAL,ema_rally,,,55.0,45.0,0.54,17.74,77567.0,41239.0,0.532,20057.0,62617.0,36132.0,1.89,0.98,0.5,1.2,0.42,0.02,9019.111141746387,4.0,1.0,1.0172982845213724e-05,0.00022,0.001018,0.005889449000387324,192.97679910267564,0.179024,1.740611,0.0,2.0,0.0,0.052353
ZS,SHORT,0.43405804217662486,4.340580421766249,5.72,5.2663,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,6.9,NEUTRAL,ema_rally,,,165.0,140.0,7.9,8.45,68275.0,56878.0,0.833,24701.0,37991.0,62461.0,2.14,0.67,0.39,1.2,1.32,0.0,2619.303483710188,8.0,1.0,0.0006014556528454202,0.000211,0.000741,0.0864995784684101,47.939017093607355,0.259155,0.942042,2.0,4.0,0.233872,0.068871
AEM,SHORT,0.39230151750580955,3.9230151750580955,0.0,2.3538,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,627.95464287088,4.0,1.0,0.00034602793234245156,8.8e-05,0.001273,0.9960567736591491,959.5148065227936,1.378049,0.831949,1.0,1.0,0.0,0.163175
VST,SHORT,0.3890713426626623,3.890713426626623,5.03,4.8944,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",7.2,NEGATIVE,ema_rally,-18259326.58,,190.0,150.0,23.97,2.13,115894.0,173168.0,1.494,88638.0,84108.0,116316.0,1.71,0.49,0.0,1.2,1.4,0.23,32.24599946324556,9.0,1.0,11.675194354212588,0.000577,0.001193,5.777139795926873,0.6185271547366568,0.266954,0.4885,0.0,2.0,0.243924,0.019658
