ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,flow_velocity,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol
ENPH,SHORT,0.46914779489054625,4.6914779489054625,5.41,5.6687,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,8.5,NEGATIVE,retest_and_confirm,-203104.41,41.52,50.0,30.0,20.51,27.69,160351.0,128290.0,0.8,59814.0,98034.0,130793.0,3.719608019882189,2.0,1.0,0.0,0.0,0.000589,0.0,0.06001005873631177,,8.473733,0.0,1.0,0.0,0.349674,0.0,0.63,1.0,1.4,1.96,0.43
SOXS,SHORT,0.4639132942553016,4.639132942553016,6.13,4.9986,price_validation_failed,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",none,4.2,NEUTRAL,ema_rally,,,40.0,38.0,2.09,3.01,15097.0,7456.0,0.494,16210.0,3063.0,3280.0,1728.7142552243074,4.0,1.0,0.0001608761711665765,3e-05,0.000117,11.553939912162555,23939.613157913907,1.328358,4.144673,1.0,1.0,0.0,0.446788,1.66,0.97,0.55,1.2,1.09,0.67
DIS,SHORT,0.46205435758769914,4.620543575876991,0.0,2.7723,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,1150.6096138675755,6.0,1.0,99.0,0.000364,0.000543,12311.450781271806,37.5233480085243,0.391955,19.284851,0.0,0.0,0.001889,0.313371,,,,,,
CAT,SHORT,0.4530012808731782,4.530012808731782,0.0,2.718,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,162.82321981815437,5.0,1.0,0.49854706746505234,4.9e-05,0.000309,7.962301826952903,10.647342175652655,0.594907,23.630127,1.0,1.0,0.001488,0.500563,0.0,0.81,0.0,0.0,0.0,0.0
COP,SHORT,0.4410328867054681,4.410328867054681,0.0,2.6462,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,8759.92192767244,10.0,1.0,0.0006919273354154768,0.000397,0.000529,14.663591087856485,21192.385872501396,10.902379,1.306282,0.0,0.0,0.333298,0.270139,,,,,,
XBI,SHORT,0.42723383094844863,4.2723383094844865,5.11,5.2692,price_validation_failed,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",8.0,NEGATIVE,ema_rally,-4591624.32,,135.0,110.0,10.86,9.67,218939.0,420606.0,1.921,233320.0,150083.0,256142.0,4151.990566766334,7.0,1.0,0.3228217977810862,0.00012,0.000576,9349.868305740316,38617.253109947276,12.475284,1.015572,0.0,1.0,0.000512,0.000694,1.7,0.68,0.0,1.2,1.21,0.32
PLTR,SHORT,0.4182960295598982,4.182960295598982,0.0,2.5098,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,5.387935802495459,8.0,1.0,0.154585957562434,3.2e-05,0.000187,44776.625491673956,289655.1937687459,0.258096,0.385457,2.0,0.0,0.616578,0.385838,0.0,0.5,0.0,0.0,0.0,0.0
AAPL,SHORT,0.41702593209288075,4.170259320928808,0.0,2.5022,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,1.0782859799693139,24.0,1.0,1.5998718226703559,0.000245,0.000134,148880.3676627232,109977.26375723245,1.008745,0.289699,1.0,1.0,0.817606,0.835886,,,,,,
GOOGL,SHORT,0.41320981040582666,4.132098104058267,0.0,2.4793,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,0.8625340862883083,29.0,1.0,18.533034513574908,0.001494,7.8e-05,414041.85926867276,301600.10202500236,1.470899,4.243188,5.0,1.0,0.900658,0.091392,,,,,,
SCHW,SHORT,0.41268594188070346,4.126859418807035,0.0,2.4761,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,6606.124553965915,4.0,1.0,2.714176722997267,0.000315,0.0001,40396.557511534156,14883.539884950533,0.378147,9.371463,0.0,2.0,2e-06,0.000558,,,,,,
UPRO,SHORT,0.40755486228043974,4.075548622804398,0.0,2.4453,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,0.9226079729244897,4.0,1.0,0.7062566216213402,0.000176,0.000239,29632.011448187022,41956.436996174794,72.9,58.0,1.0,1.0,0.45372,0.303196,,,,,,
MU,SHORT,0.3835790315179402,3.835790315179402,0.0,2.3015,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,10.791427824113029,5.0,1.0,0.10034342937397588,3e-06,2.9e-05,44791.478314274726,111595.44425011305,0.060386,0.16902,1.0,0.0,0.0,0.62226,0.0,0.72,0.0,0.0,0.0,0.0
ONON,SHORT,0.38306630153730464,3.8306630153730463,5.27,4.5163,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",5.1,POSITIVE,trend_continuation,148329.64,38.34,52.5,35.0,31.55,12.3,122197.0,77930.0,0.638,40485.0,42311.0,117331.0,0.4012403481938269,3.0,1.0,0.0,0.0,0.00132,0.0,0.0890490162464781,,2.44381,0.0,0.0,0.0,0.395125,2.22,0.65,0.29,1.4,0.4,0.31
BA,SHORT,0.38130147068897957,3.8130147068897955,0.0,2.2878,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,2157.7797174101474,12.0,1.0,0.0020054547672038966,0.001768,0.000367,13.72345809397517,9580.291535746142,3.933364,0.544513,3.0,2.0,0.420727,0.497577,,,,,,
CELH,SHORT,0.37491483965829975,3.7491483965829975,6.11,4.6476,price_validation_failed,"confirmation_volume, flag_breakdown, momentum_aligned, not_extended, trend_aligned",room_to_target,4.7,POSITIVE,flag_breakdown,1789031.24,41.95,60.0,35.0,49.61,12.73,162469.0,84725.0,0.521,60162.0,50236.0,136796.0,206947.28744048905,4.0,1.0,99.0,0.000447,0.001192,10177.875630439417,0.2288470497830735,1.829628,1.348387,3.0,0.0,0.000333,0.0,1.74,0.08,0.0,1.6,2.0,0.69
CIFR,SHORT,0.3727783247472141,3.727783247472141,5.25,4.2989,price_validation_failed,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",none,4.3,POSITIVE,ema_rally,825118.16,14.76,22.0,12.0,49.15,18.64,596946.0,351781.0,0.589,215035.0,161630.0,572062.0,0.38786547958763645,2.0,1.0,0.0,0.0,0.000975,0.0,47.45555976695256,,6.259311,0.0,0.0,0.0,0.279469,1.54,0.96,0.37,1.2,0.74,0.45
CRDO,SHORT,0.37244275564505613,3.7244275564505616,5.63,5.1112,price_validation_failed,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",7.8,NEGATIVE,ema_rally,-2215220.71,,140.0,60.0,35.66,41.86,93960.0,116508.0,1.24,81062.0,77728.0,51678.0,32.59900520963645,6.0,1.0,2.9180128509053875,0.000408,0.00066,0.5377693721239396,0.18429301020969904,5.591094,1.351825,0.0,0.0,0.008773,0.262613,1.65,0.58,0.2,1.2,1.73,0.27
LRCX,SHORT,0.3717897543189872,3.717897543189872,0.0,2.2307,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,187507.28507892424,13.0,1.0,7.619757135561575,0.000395,0.000425,68630.60114414994,7720.22369027816,0.13374,0.618851,2.0,1.0,0.358233,0.000754,,,,,,
UAL,SHORT,0.35441096935034017,3.5441096935034015,5.7,4.9821,price_validation_failed,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",none,7.5,NEGATIVE,ema_rally,-5563688.9,,105.0,80.0,12.12,14.58,393840.0,181836.0,0.462,295992.0,145222.0,134462.0,5.118099741283184,6.0,1.0,0.1007255870780652,7.4e-05,0.000616,13.115163272925857,26.04137370330983,0.125173,0.132423,0.0,0.0,0.0,0.416818,2.04,0.76,0.4,1.2,0.72,0.58
CORZ,SHORT,0.3389248133976058,3.3892481339760576,5.2,4.3346,price_validation_failed,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,5.4,POSITIVE,ema_rally,5547351.75,16.43,25.0,12.0,52.07,27.01,838708.0,458213.0,0.546,435199.0,505912.0,355810.0,59136.161905950605,2.0,1.0,0.0,0.0,0.000429,0.0,15312.91700725794,,0.149878,0.0,2.0,0.0,1.7e-05,1.53,0.99,0.52,1.2,0.74,0.21
SNDK,SHORT,0.33441153453422595,3.3441153453422596,0.0,2.0065,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,1.2117169374766872,4.0,1.0,0.0,0.0,3.5e-05,0.0,101334.72596704628,,0.994577,0.0,1.0,0.0,0.483272,0.0,0.73,0.0,0.0,0.0,0.0
BABA,SHORT,0.33,3.3000000000000003,0.0,1.98,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,3.597950070342101,4.0,1.0,99.0,0.000295,9.6e-05,110231.41081543546,29.27578290665652,1.162899,10.918919,2.0,0.0,0.35543,0.0,,,,,,
LITE,SHORT,0.3234212680553529,3.2342126805535285,0.0,1.9405,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,2567.9361820635318,5.0,1.0,0.0006057623827672234,6.3e-05,3.7e-05,32.144192141074356,35376.01877734559,,0.403226,1.0,1.0,0.328106,0.445755,,,,,,
SPX,SHORT,0.32232218733770507,3.223221873377051,0.0,1.9339,error: No OHLCV data returned for ticker=SPX,none,none,,,unknown,,,,,,,,,,,,,1.4117312462547316,3.0,1.0,0.0,0.0,0.0,0.0,376783.707487718,,0.039871,0.0,0.0,0.0,0.582727,,,,,,
ABNB,SHORT,0.3165096039843659,3.165096039843659,0.0,1.8991,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,729.8615432211374,3.0,1.0,0.0,0.0,0.000583,0.0,0.07120606917472895,,0.531545,0.0,0.0,0.0,0.284027,0.0,0.83,0.0,0.0,0.0,0.0
META,SHORT,0.3149034451413634,3.1490344514136344,0.0,1.8894,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,8286.948570590152,9.0,1.0,15.473187890138488,0.000343,7.3e-05,422673.02640844695,34145.59990881297,6.079949,0.322092,1.0,0.0,0.126053,0.334992,,,,,,
SLV,LONG,0.29415107253830675,1.8603791203311275,0.0,1.1162,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
TSM,LONG,0.2726510575087494,1.5696459799910158,0.0,0.9418,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.63,0.0,0.0,0.0,0.0
BMNR,LONG,0.27110487366467906,1.5487377674194562,0.0,0.9292,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.9,0.0,0.0,0.0,0.0
CIA,SHORT,0.589127782069222,9.786034973908489,4.62,7.979,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",8.5,NEUTRAL,bounce_and_fail,,,7.5,2.5,60.77,46.41,12.0,26357.0,2196.417,80.0,24312.0,1977.0,,,,,,,,,,,,,,,2.03,0.47,0.0,1.0,1.12,0.0
LEU,SHORT,0.28676273848710104,3.0090624403053594,5.87,4.6855,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, resistance_ema_confluence, trend_aligned",room_to_target,7.1,NEUTRAL,resistance_ema_confluence,,,640.0,150.0,236.13,21.22,19775.0,14852.0,0.751,8045.0,8222.0,18360.0,,,,,,,,,,,,,,,1.7,0.49,0.0,1.6,1.68,0.4
EXE,LONG,0.2270506807804592,1.1900463341583518,4.43,3.224,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence",trend_aligned,6.5,NEUTRAL,support_ema_confluence,,,120.0,90.0,11.54,16.34,58726.0,61332.0,1.044,78877.0,5844.0,35337.0,0.0,1.0,1.0,99.0,0.000521,0.0,4.169035128207837,0.0,0.559334,,0.0,0.0,0.0,0.0,0.0,0.9,0.34,1.6,0.97,0.63
OKE,LONG,0.18465883144319192,0.13830784280975403,5.34,2.5112,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",4.2,NEUTRAL,ema_pullback,,,90.0,75.0,0.3,16.42,75247.0,24354.0,0.324,27682.0,18894.0,53025.0,0.0,1.0,1.0,99.0,5.4e-05,0.0,0.05521609205890907,0.0,0.613967,,0.0,0.0,0.0,0.0,2.23,0.24,0.19,1.2,1.34,0.13
SM,SHORT,0.28994788768666385,1.0385448924428022,0.0,0.6231,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.000176,0.0,190.77601427674506,,0.423913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GDXJ,SHORT,0.2560531170424425,0.0,0.0,0.0,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.00011,0.0,27.504340735928928,,1.910714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AVGO,LONG,0.3238721556621676,1.5903888294411392,0.0,0.9542,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.5786173788622136,8.0,1.0,3.456515606103599,0.000191,4e-05,2083.364349863071,602.735409666375,0.065681,0.17593,0.0,0.0,0.493189,0.609984,0.0,0.83,0.0,0.0,0.0,0.0
LNG,LONG,0.31534403069398415,1.3129976973677582,0.0,0.7878,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,0.0,1.0,1.0,99.0,7.3e-05,0.0,447.65259099176893,0.0,108.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVO,LONG,0.3044475852671384,0.9585730912784793,0.0,0.5751,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.17193975572442316,2.0,1.0,5.815990582205737,0.000196,3.2e-05,975.9082076283854,167.79741882908422,0.097658,0.131435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CVNA,LONG,0.2944799133940591,0.6343583552931533,0.0,0.3806,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,1.1494170888771593,2.0,1.0,99.0,9.5e-05,0.0,280.5686792215224,0.0,0.099118,,1.0,0.0,0.465242,0.0,0.0,0.57,0.0,0.0,0.0,0.0
QQQ,LONG,0.2944003412450158,0.6317701417541888,0.0,0.3791,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,1.0,1.0,99.0,3e-06,0.0,1294.9751926511751,0.0,0.047262,,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0
SOFI,LONG,0.2798175971504504,0.15744267725063466,0.0,0.0945,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,1.0,1.0,99.0,2.7e-05,0.0,298.6543659921032,0.0,0.235568,,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0
DELL,SHORT,0.3129634552198107,0.4920033303974065,0.0,0.2952,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.000103,0.0,1143.1885223560553,,1.70625,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0
FDX,SHORT,0.2078851240073546,2.078851240073546,0.0,1.2473,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.000152,0.0,1028.3581477638927,,5.41573,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0
TQQQ,LONG,0.21720191045381462,2.1720191045381463,0.0,1.3032,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,3.8817766361305974,2.0,1.0,3.8817766361305974,5.1e-05,1.4e-05,2251.4164602139585,579.9963963042959,0.277038,0.108567,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
NOW,LONG,0.2150877380952381,2.150877380952381,0.0,1.2905,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,152.9362214479452,5.0,1.0,0.038678470415573485,0.000118,5.8e-05,6.259627436318521,242.75626863199898,0.161807,0.140865,0.0,0.0,0.217895,0.002473,0.0,0.71,0.0,0.0,0.0,0.0
GS,SHORT,0.23166741666666668,2.316674166666667,4.05,3.5533,watchlist_reeval_failed,"not_extended, room_to_target, trend_aligned","confirmation_volume, continuation_pattern, momentum_aligned",5.9,NEGATIVE,unknown,-3552246.28,,900.0,800.0,7.44,4.5,186825.0,164257.0,0.879,98381.0,67197.0,185504.0,67.88643120575837,8.0,1.0,0.5252085182528045,9.5e-05,0.000216,123.17085011599984,390.86332962810224,0.302573,0.285739,2.0,2.0,0.482806,0.00856,1.9,1.0,0.58,0.0,0.4,0.17
XLU,SHORT,0.22806510333333335,2.2806510333333336,4.94,4.5623,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, resistance_ema_confluence, room_to_target",trend_aligned,9.7,NEGATIVE,resistance_ema_confluence,-60050122.05,44.87,50.0,25.0,11.46,44.27,436357.0,1175315.0,2.693,162551.0,483916.0,965205.0,79.76493652905407,2.0,1.0,0.0,0.0,0.000109,0.0,136.72034129454195,,0.662192,0.0,2.0,0.0,0.012382,0.0,0.16,1.0,1.6,1.73,0.45
AA,LONG,0.6122474772872593,6.122474772872593,3.15,5.5462,watchlist_reeval_failed,"not_extended, room_to_target, support_ema_confluence","confirmation_volume, momentum_aligned, trend_aligned",7.7,NEGATIVE,support_ema_confluence,-1668463.06,55.44,65.0,25.0,15.25,55.67,109790.0,114156.0,1.04,74044.0,59289.0,90613.0,7.836895248908032,6.0,1.0,99.0,0.002092,0.000277,386.101160642179,3.283646046344959,13.485066,0.337151,1.0,0.0,0.542359,0.0,0.0,0.37,0.78,1.6,0.2,0.2
RVMD,LONG,0.5933333333333333,5.933333333333333,3.25,5.2017,watchlist_reeval_failed,"momentum_aligned, not_extended, support_ema_confluence","confirmation_volume, room_to_target, trend_aligned",6.3,NEUTRAL,support_ema_confluence,,,130.0,80.0,34.2,17.42,39683.0,71447.0,1.8,44645.0,56030.0,10455.0,87.23369371397504,9.0,1.0,0.010206334400162652,0.018171,0.002454,3.177637031446222,88.95419835396065,18.651656,5.330308,0.0,0.0,0.033045,0.001037,0.0,0.75,0.19,1.6,0.71,0.0
AAP,LONG,0.5800000000000001,5.800000000000001,0.0,3.48,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,3.4930791905588334,2.0,1.0,0.5725607382179143,0.047024,0.008459,7.505404218291791,13.108485645823771,138.631579,0.455223,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0
GPRE,LONG,0.5452808079266189,5.452808079266189,5.15,5.4314,watchlist_reeval_failed,"ema_pullback, not_extended, trend_aligned","confirmation_volume, momentum_aligned, room_to_target",5.8,NEUTRAL,ema_pullback,,,17.0,3.0,9.11,80.74,33918.0,13643.0,0.402,3502.0,2271.0,41788.0,1.2758549081966999,3.0,1.0,25.960675276208978,0.047731,0.003611,1.313003324810394,0.10115324896911781,54.567214,136.6,0.0,1.0,0.473246,0.0,2.54,0.83,0.0,1.2,0.55,0.03
ACHR,LONG,0.4550174586299671,4.550174586299671,0.0,2.7301,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,1.057293166634285,2.0,1.0,99.0,0.001405,0.0,794.6296767200297,0.0,580.96875,,1.0,0.0,0.486076,0.0,0.0,0.25,0.0,0.0,0.0,0.0
HD,LONG,0.44068301301274854,4.406830130127485,0.0,2.6441,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,54.680219279113174,9.0,1.0,0.66451765861633,0.000629,0.000133,39.410013516121175,118.61238901666322,1.805253,2.756615,1.0,0.0,0.147102,0.518836,0.0,0.06,0.0,0.0,0.0,0.0
KRE,LONG,0.4256203984515335,4.256203984515335,0.0,2.5537,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,707.8026836872937,3.0,1.0,99.0,0.001572,9.6e-05,18150.1559572369,37.13694287345781,0.988091,1.670561,0.0,0.0,0.0,0.173208,0.0,0.69,0.0,0.0,0.0,0.0
AGRO,LONG,0.42155706475975463,4.215570647597547,0.0,2.5293,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,0.0,1.0,0.7,99.0,0.004557,0.0,3.973870546130279,0.0,4.170492,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USAR,LONG,0.4121972921342345,4.121972921342345,0.0,2.4732,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,338.74060592315686,4.0,1.0,4.49559357602286,0.001047,0.000188,0.9720138590917048,0.648644395442629,1.261801,0.111173,2.0,0.0,0.004253,0.0,0.0,0.46,0.0,0.0,0.0,0.0
JBL,LONG,0.396428139794654,3.9642813979465403,5.69,4.4891,watchlist_reeval_failed,"momentum_aligned, not_extended, support_ema_confluence, trend_aligned","confirmation_volume, room_to_target",4.0,NEUTRAL,support_ema_confluence,,,267.5,240.0,1.48,8.95,18405.0,15340.0,0.833,15648.0,4349.0,13748.0,0.0,1.0,0.7,99.0,0.003263,0.0,1.8435064347628507,0.0,5.097015,,0.0,0.0,0.0,0.0,1.58,0.73,0.0,1.6,1.63,0.15
DDOG,LONG,0.37460560741783694,3.7460560741783695,5.16,4.961,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,7.7,NEGATIVE,ema_pullback,-7514870.46,124.67,150.0,95.0,17.27,25.73,103326.0,107964.0,1.045,75144.0,57214.0,78932.0,6.195382872373957,5.0,1.0,0.3694565882343968,0.000919,0.000429,0.6959061175090309,2.825390612878403,0.758819,0.320559,0.0,0.0,0.474097,0.250817,1.58,0.74,0.81,1.2,0.81,0.01
FCX,LONG,0.307267476554338,3.07267476554338,0.0,1.8436,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,309.9321482496006,9.0,1.0,0.6070522019670421,0.000277,0.000166,34.01869953071601,70.0489583525202,0.128169,0.150624,2.0,0.0,0.024562,0.006669,0.0,0.22,0.0,0.0,0.0,0.0
OPEN,LONG,0.2969485746149083,2.969485746149083,0.0,1.7817,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,5.067062477949903,2.0,1.0,99.0,0.000621,0.0,0.4926663796103549,0.0,0.440754,,0.0,0.0,0.164824,0.0,0.0,0.87,0.0,0.0,0.0,0.0
DVA,LONG,0.29002676202406846,2.9002676202406845,5.82,4.2961,watchlist_reeval_failed,"momentum_aligned, not_extended, support_ema_confluence, trend_aligned","confirmation_volume, room_to_target",5.5,NEUTRAL,support_ema_confluence,,,165.0,110.0,9.04,27.3,11633.0,11113.0,0.955,7357.0,26.0,15363.0,0.0,1.0,1.0,99.0,0.000542,0.0,0.005465352126878029,0.0,8.560976,,0.0,0.0,0.0,0.0,2.13,0.78,0.0,1.6,1.31,0.0
CEG,LONG,0.26003938868335685,2.6003938868335688,0.0,1.5602,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.3939486999208468,5.0,1.0,4.400260833596902,0.000582,9e-05,2.6015413484400014,2.364897397514888,0.403799,0.083333,2.0,0.0,0.565863,0.0,0.0,0.42,0.0,0.0,0.0,0.0
EBAY,LONG,0.25437115482271067,2.5437115482271064,4.75,3.8569,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",5.8,NEUTRAL,ema_pullback,,,115.0,70.0,27.78,22.22,40041.0,45923.0,1.147,25195.0,18921.0,41848.0,284.18337675135837,2.0,1.0,99.0,0.000341,0.0,230.49044856354436,0.0,0.26715,,0.0,0.0,0.003507,0.0,1.56,0.97,0.44,1.2,0.52,0.06
CDE,LONG,0.2502364866460742,2.502364866460742,0.0,1.5014,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,2234.8377820735136,2.0,1.0,99.0,0.000318,0.0,135.89816135043722,0.0,0.086359,,0.0,0.0,0.000447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CVI,SHORT,0.6183333333333334,6.183333333333334,0.0,3.71,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,955.7590727809772,4.0,1.0,99.0,0.002242,0.005122,163.4856717821467,1.5655015824682141,2.583055,277.776578,0.0,2.0,0.000267,0.083231,0.0,0.0,0.0,0.0,0.0,0.0
PL,SHORT,0.5529726552455912,5.529726552455912,0.0,3.3178,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,1.792920563742433,2.0,1.0,0.0,0.0,0.004117,0.0,4329.11502963561,,46.4,0.0,0.0,0.0,0.472702,0.0,0.0,0.0,0.0,0.0,0.0
LYV,SHORT,0.5403184565682556,5.403184565682556,4.06,5.0196,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.5,NEUTRAL,ema_rally,,,180.0,120.0,18.42,21.05,61580.0,75650.0,1.228,22825.0,17459.0,96946.0,1.4138646611185537,9.0,1.0,0.7942544172063475,0.000462,0.000766,740.9597704457333,266.54279405905197,0.328579,6.500451,1.0,3.0,0.450879,0.777893,0.0,0.63,0.87,1.2,1.36,0.0
ULTA,SHORT,0.47294632468686065,4.729463246868606,0.0,2.8377,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,14.213342340545799,4.0,1.0,0.012754772158334681,6.4e-05,0.000751,0.0021166578717596737,0.055316756360782475,4.375,22.127525,1.0,0.0,0.0,0.162977,0.0,0.0,0.0,0.0,0.0,0.0
NEXT,SHORT,0.4604792466666667,4.604792466666667,0.0,2.7629,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,67.68750928751543,3.0,1.0,0.0,0.0,0.005631,0.0,225.68077813564807,,0.563543,0.0,0.0,0.0,0.043825,0.0,0.08,0.0,0.0,0.0,0.0
LVS,SHORT,0.4389491241567581,4.389491241567581,5.1,5.1647,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,7.2,NEUTRAL,ema_rally,,,55.0,45.0,1.33,17.09,77567.0,41239.0,0.532,20057.0,62617.0,36132.0,9019.111141746387,4.0,1.0,1.0172982845213724e-05,0.00022,0.001018,0.005889449000387324,192.97679910267564,0.179024,1.740611,0.0,2.0,0.0,0.052353,1.9,0.87,0.4,1.2,0.72,0.01
ZS,SHORT,0.43405804217662486,4.340580421766249,5.8,5.3303,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,7.1,NEUTRAL,ema_rally,,,165.0,140.0,9.36,7.21,68275.0,56878.0,0.833,24701.0,37991.0,62461.0,2619.303483710188,8.0,1.0,0.0006014556528454202,0.000211,0.000741,0.0864995784684101,47.939017093607355,0.259155,0.942042,2.0,4.0,0.233872,0.068871,2.14,0.55,0.29,1.2,1.62,0.0
